X,Y,Z,formation
548075.3988030687,7451013.620266505,547.,Boongal_Formation
593986.5442854696,7481377.620449278,654.,Bunjinah_Formation
580099.8741157216,7480682.00070545,793.,Marra_Mamba_Iron_Formation
593991.9470247285,7481386.035341344,654.,Bunjinah_Formation
587662.3394618959,7481124.667708165,709.,Marra_Mamba_Iron_Formation
545876.038273988,7489542.779402211,772.,Brockman_Iron_Formation
543083.6776184936,7492698.663349087,533.,Jeerinah_Formation
545884.2304038241,7489548.514296172,772.,Brockman_Iron_Formation
543088.4768780984,7492707.436439036,533.,Jeerinah_Formation
554600.1138251417,7421230.55439,331.,Ashburton_Formation
554604.4715233287,7421239.554971455,331.,Ashburton_Formation
554946.1257333383,7433231.278800403,382.,Brockman_Iron_Formation
536292.1768307096,7437047.050618005,332.,Duck_Creek_Dolomite
554947.9864403456,7433241.104163981,382.,Marra_Mamba_Iron_Formation
551724.5258934869,7434991.601667352,412.,Jeerinah_Formation
622759.3912169796,7466713.030453054,574.,Pyradie_Formation
620725.1136706385,7466817.172096238,563.,Hardey_Formation
534574.7807511489,7483878.415017045,434.,Hardey_Formation
524456.4180291425,7500231.479810682,551.,Marra_Mamba_Iron_Formation
534577.9603075811,7483887.89607294,434.,Hardey_Formation
524463.4997576494,7500238.540201702,551.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
539461.7141490071,7491661.9683009805,591.,Jeerinah_Formation
533028.5078386215,7500865.5447231885,561.,Marra_Mamba_Iron_Formation
539469.907201221,7491667.701877126,591.,Jeerinah_Formation
533166.2242365788,7500672.11820577,572.,Marra_Mamba_Iron_Formation
530945.8454747704,7466041.064595767,465.,Boongal_Formation
530944.7188311756,7466031.128264743,465.,Pyradie_Formation
613442.152272459,7477768.76725283,744.,Milli_Milli_Inlier_greenstones
606229.9322311503,7476616.933901445,614.,Hardey_Formation
613440.527062589,7477778.634303701,744.,Milli_Milli_Inlier_greenstones
512052.54259278695,7495140.545725582,600.,Jeerinah_Formation
512050.70335322176,7495130.716320828,600.,Jeerinah_Formation
588477.1135552563,7426485.103394802,663.,Brockman_Iron_Formation
588469.4782523357,7426478.645674669,663.,Brockman_Iron_Formation
577381.4540900837,7428247.604226911,447.,Jeerinah_Formation
579076.171215396,7426204.984668183,550.,Marra_Mamba_Iron_Formation
577377.2477995323,7428238.531899769,447.,Jeerinah_Formation
578885.8859224733,7426464.87081047,550.,Marra_Mamba_Iron_Formation
574503.2005090363,7429991.785779963,454.,Jeerinah_Formation
578479.2426916119,7425375.546352978,556.,Marra_Mamba_Iron_Formation
574496.1598218958,7429984.684461453,454.,Jeerinah_Formation
578097.4162888958,7425975.405934995,609.,Marra_Mamba_Iron_Formation
580789.6282160812,7421944.4864933705,465.,Mount_McGrath_Formation
546548.5297260234,7487377.49817473,629.,Brockman_Iron_Formation
542141.1854033383,7491876.942552066,542.,Jeerinah_Formation
546556.7186231347,7487383.237683778,629.,Brockman_Iron_Formation
542247.6646944272,7491518.105664306,565.,Jeerinah_Formation
567126.971639546,7435377.663619386,387.,Pyradie_Formation
577435.3662636627,7425627.167021938,492.,Marra_Mamba_Iron_Formation
580232.3822484139,7421950.349100407,411.,Mount_McGrath_Formation
567121.986360794,7435368.994882697,387.,Bunjinah_Formation
572019.6774271968,7430953.256550082,432.,Marra_Mamba_Iron_Formation
580108.246087438,7422055.008493357,421.,Mount_McGrath_Formation
564225.8436948808,7481541.869848459,700.,Brockman_Iron_Formation
570206.0377788887,7475795.727182549,749.,Jeerinah_Formation
564220.1010195771,7481533.683171456,700.,Brockman_Iron_Formation
573925.9372463862,7472306.913810355,683.,Jeerinah_Formation
518060.0135124441,7488327.136694105,577.,Bunjinah_Formation
518052.07008942193,7488321.061989941,577.,Bunjinah_Formation
587582.8070985303,7426129.322036501,743.,Brockman_Iron_Formation
587574.7115694137,7426123.451567328,743.,Brockman_Iron_Formation
606452.4171936236,7430568.873237969,463.,Turee_Creek_Group
598429.2300614121,7428299.377113002,548.,Boolgeeda_Iron_Formation
606449.8428335603,7430578.536191465,463.,Turee_Creek_Group
598637.5240111923,7428398.048507257,548.,Boolgeeda_Iron_Formation
597400.3146299741,7469066.266956853,633.,Hardey_Formation
597392.0766196998,7469071.935747441,633.,Hardey_Formation
615748.604351029,7456216.888619556,537.,Bunjinah_Formation
625257.5198951495,7456862.089588544,713.,Marra_Mamba_Iron_Formation
615750.647910571,7456207.099653094,537.,Bunjinah_Formation
623480.183838829,7457109.482233869,649.,Marra_Mamba_Iron_Formation
634512.6262210176,7449951.566847374,602.,Weeli_Wolli_Formation
617926.63483429,7452205.241821188,563.,Jeerinah_Formation
634514.8125883444,7449961.324910599,602.,Weeli_Wolli_Formation
619313.5009132628,7452073.306812367,586.,Jeerinah_Formation
561136.9177245415,7445801.828831148,417.,Mount_Roe_Basalt
561146.3901706905,7445805.0339464275,417.,Mount_Roe_Basalt
520417.7862209464,7456025.307811065,364.,Bunjinah_Formation
520410.1086871577,7456018.900356427,364.,Bunjinah_Formation
574949.2068126227,7444974.561627454,455.,Hardey_Formation
574949.4580777092,7444964.56478466,455.,Hardey_Formation
577420.1204169672,7434168.321253187,433.,Bunjinah_Formation
577411.4915738448,7434163.267238311,433.,Bunjinah_Formation
543239.0588760802,7447416.676915554,479.,Pyradie_Formation
543242.14771939,7447426.187911665,479.,Pyradie_Formation
521382.5491340924,7482691.070478532,445.,Hardey_Formation
521388.8992014136,7482698.795544554,445.,Hardey_Formation
606249.4591730814,7421255.588574674,428.,Weeli_Wolli_Formation
608424.511511636,7423139.632596194,426.,Turee_Creek_Group
606256.0071366848,7421248.030521179,428.,Weeli_Wolli_Formation
609706.4961536919,7424237.026942896,432.,Turee_Creek_Group
573950.3229420874,7488535.269172546,672.,Weeli_Wolli_Formation
573958.5271556564,7488529.551578672,672.,Brockman_Iron_Formation
563436.6187375259,7451379.017633335,472.,Hardey_Formation
563431.7513894142,7451370.282135504,472.,Hardey_Formation
557671.1960211885,7455914.829345372,514.,Boongal_Formation
557667.7648837816,7455905.436406743,514.,Boongal_Formation
512009.71850256727,7460985.715460254,334.,Boolgeeda_Iron_Formation
513341.29157780623,7459778.732022655,351.,Turee_Creek_Group
516747.98019206256,7457687.077582198,362.,Beasley_River_Quartzite
512001.60097245546,7460979.875451274,334.,Mount_McGrath_Formation
567133.3129720154,7475365.81455429,840.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
567127.3139494647,7475357.813821296,840.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
561993.0957063793,7495651.013600371,644.,Wittenoom_Formation
561990.7756316408,7495641.286460339,644.,Wittenoom_Formation
570430.3903225581,7496817.328057948,643.,Jeerinah_Formation
570425.517804526,7496808.59544276,643.,Jeerinah_Formation
571062.7599399291,7496453.005277352,648.,Marra_Mamba_Iron_Formation
520472.0637740488,7501617.2481573345,560.,Brockman_Iron_Formation
522678.12241054757,7499497.385256154,523.,Jeerinah_Formation
520465.85390713916,7501609.409946253,560.,Brockman_Iron_Formation
522669.97578774043,7499491.585899565,523.,Jeerinah_Formation
548847.4143033994,7509251.064232092,565.,Bunjinah_Formation
548837.7908172084,7509248.346050065,565.,Bunjinah_Formation
572745.6323521503,7427281.667964826,655.,Brockman_Iron_Formation
576459.2949630421,7423311.279614279,384.,Mount_McGrath_Formation
572738.3293689797,7427274.83668114,655.,Brockman_Iron_Formation
576451.9692925537,7423304.472665485,384.,Mount_McGrath_Formation
512010.2982668419,7507591.935052568,523.,Brockman_Iron_Formation
515293.5646700362,7505416.037205647,504.,Turee_Creek_Group
519281.87811714294,7498619.564246205,521.,Jeerinah_Formation
512008.2352841088,7507582.150161039,523.,Brockman_Iron_Formation
514879.3537936549,7506106.30348917,510.,Turee_Creek_Group
519509.6251200457,7498046.900793641,510.,Jeerinah_Formation
521182.87986938254,7421676.362504392,283.,Ashburton_Formation
521187.35387568414,7421685.305840884,283.,Ashburton_Formation
562835.277394288,7444635.483941106,423.,Mount_Roe_Basalt
562841.8797182802,7444627.9733274225,423.,Mount_Roe_Basalt
606275.5887084096,7426316.235338899,454.,Turee_Creek_Group
605383.865468665,7424295.587987636,456.,Boolgeeda_Iron_Formation
606266.1539277663,7426319.549688642,454.,Turee_Creek_Group
605857.2656472722,7425155.604814483,448.,Boolgeeda_Iron_Formation
615046.4109187736,7445904.594305552,694.,Brockman_Iron_Formation
615041.0815814785,7445913.055875382,694.,Marra_Mamba_Iron_Formation
595364.5585919422,7475188.921037406,649.,Milli_Milli_Inlier_metagranitc_unit
606135.6409371437,7469895.686969296,586.,Hardey_Formation
595356.1293904037,7475183.5406506695,649.,Milli_Milli_Inlier_greenstones
610538.478535617,7468399.959990319,592.,Hardey_Formation
521000.9715160735,7460942.889236762,473.,Brockman_Iron_Formation
530640.7757684045,7460761.968108887,402.,Jeerinah_Formation
521001.05347058846,7460932.889572595,473.,Marra_Mamba_Iron_Formation
528995.951505937,7461213.074816794,481.,Jeerinah_Formation
619070.5013139449,7470787.248357765,577.,Milli_Milli_Inlier_metagranitc_unit
620515.7579893569,7470124.322013985,575.,Hardey_Formation
619066.3908522589,7470778.132212488,577.,Milli_Milli_Inlier_metagranitc_unit
620874.3514942526,7469914.933363037,573.,Hardey_Formation
567212.9016288655,7432037.830207313,394.,Jeerinah_Formation
570270.7196572843,7429757.688803238,435.,Marra_Mamba_Iron_Formation
578280.2718852236,7422672.264392975,386.,Mount_McGrath_Formation
567206.4144371626,7432030.219928487,394.,Jeerinah_Formation
569664.3680361715,7430170.343923701,439.,Marra_Mamba_Iron_Formation
578270.6077944444,7422669.694305542,386.,Mount_McGrath_Formation
567090.4361111922,7434484.162735398,383.,Bunjinah_Formation
570560.4647806728,7430656.860233243,426.,Marra_Mamba_Iron_Formation
567082.1973092258,7434478.495095487,383.,Bunjinah_Formation
571476.7642251082,7429992.623572043,537.,Marra_Mamba_Iron_Formation
512067.07232762116,7466014.971263822,317.,Kungarra_Formation
513669.64690102066,7464383.298228325,326.,Boolgeeda_Iron_Formation
517124.939629336,7461566.024688812,409.,Jeerinah_Formation
512059.86512857163,7466008.038999988,317.,Kungarra_Formation
513001.1237612592,7465035.804429234,322.,Boolgeeda_Iron_Formation
517978.3290843754,7458675.102905583,332.,Beasley_River_Quartzite
518389.04956391145,7457368.392747559,324.,Duck_Creek_Dolomite
602566.7521973838,7469180.526991087,604.,Milli_Milli_Inlier_greenstones
597625.512488069,7469649.329589757,636.,Hardey_Formation
572467.9405938908,7470845.735814501,698.,Marra_Mamba_Iron_Formation
602566.0566131702,7469190.502769885,604.,Milli_Milli_Inlier_greenstones
596934.9790627536,7469760.3306628335,617.,Hardey_Formation
573090.3432450143,7470877.9099855255,699.,Marra_Mamba_Iron_Formation
567008.5729309914,7478278.446615329,694.,Wittenoom_Formation
567014.0681402686,7478286.801414847,694.,Wittenoom_Formation
532066.9391178366,7429911.590746786,319.,Ashburton_Formation
532068.2753943495,7429921.501062881,319.,Ashburton_Formation
530980.9134613768,7462112.429694069,437.,Brockman_Iron_Formation
530985.1500508854,7462121.487911847,437.,Jeerinah_Formation
554590.3881951496,7439173.773370214,385.,Pyradie_Formation
520734.52681469335,7461255.225945179,473.,Brockman_Iron_Formation
517184.8682331864,7464294.622857409,354.,Kungarra_Formation
554593.2845515865,7439183.34473999,385.,Hardey_Formation
520996.01887399354,7460771.101589218,384.,Marra_Mamba_Iron_Formation
518126.8461273727,7464080.996380137,358.,Kungarra_Formation
518731.27666327386,7451229.142556409,400.,Mount_McGrath_Formation
519176.50733372476,7456055.625614425,341.,Bunjinah_Formation
518740.80613142817,7451232.17393179,400.,Mount_McGrath_Formation
518551.7626779225,7453018.396628283,390.,Pyradie_Formation
