X,Y,Z,formation
516489.10989085,7497660.42043624,589.,Marra_Mamba_Iron_Formation
515863.18009091,7497103.4211183,538.,Marra_Mamba_Iron_Formation
515761.9107570135,7497047.458154431,538.,Marra_Mamba_Iron_Formation
516880.1395366171,7498191.1632012455,589.,Marra_Mamba_Iron_Formation
516642.61860186,7497850.43077794,589.,Marra_Mamba_Iron_Formation
563878.5595915209,7428658.702458992,440.,Marra_Mamba_Iron_Formation
564915.17978262,7428217.79955178,391.,Marra_Mamba_Iron_Formation
566043.27864613,7427524.33761734,402.,Marra_Mamba_Iron_Formation
566395.76901669,7427253.85093254,403.,Marra_Mamba_Iron_Formation
569424.9664208817,7496667.702758336,636.,Marra_Mamba_Iron_Formation
570309.48096139,7496637.94880311,643.,Marra_Mamba_Iron_Formation
570923.9368536506,7496524.768003794,648.,Marra_Mamba_Iron_Formation
577150.3117543029,7493683.127564751,706.,Marra_Mamba_Iron_Formation
577059.15257738,7492914.54962658,687.,Marra_Mamba_Iron_Formation
578440.81061822,7491946.0582128,728.,Marra_Mamba_Iron_Formation
580054.5893053,7490289.05815855,734.,Marra_Mamba_Iron_Formation
580834.61879629,7488490.05027271,829.,Marra_Mamba_Iron_Formation
581927.60038747,7486988.02956663,790.,Marra_Mamba_Iron_Formation
581828.2196023903,7486706.762966559,765.,Marra_Mamba_Iron_Formation
540641.6695196998,7490347.328202824,544.,Marra_Mamba_Iron_Formation
541209.80132492,7491327.14014326,556.,Marra_Mamba_Iron_Formation
542193.2098362639,7491645.813711183,542.,Marra_Mamba_Iron_Formation
542269.8724882645,7491462.614803348,565.,Marra_Mamba_Iron_Formation
542804.31984395,7492292.15781108,533.,Marra_Mamba_Iron_Formation
543201.8245768951,7492628.332607182,541.,Marra_Mamba_Iron_Formation
543227.1873759672,7492635.465655599,541.,Marra_Mamba_Iron_Formation
544142.17965374,7492794.15959313,604.,Marra_Mamba_Iron_Formation
544793.19850715,7493287.14833365,555.,Marra_Mamba_Iron_Formation
545620.52015943,7493403.16141447,562.,Marra_Mamba_Iron_Formation
548296.97932552,7493223.17833969,543.,Marra_Mamba_Iron_Formation
550106.16097673,7493881.70126101,551.,Marra_Mamba_Iron_Formation
551988.98268163,7493979.71833482,574.,Marra_Mamba_Iron_Formation
555105.05006037,7493956.76166819,598.,Marra_Mamba_Iron_Formation
556356.6152309492,7494572.495683855,590.,Marra_Mamba_Iron_Formation
556372.3980385034,7494584.858941816,590.,Marra_Mamba_Iron_Formation
557693.34995188,7495291.7812338,609.,Marra_Mamba_Iron_Formation
558051.7831760753,7495858.912641286,636.,Marra_Mamba_Iron_Formation
558259.3408663943,7495813.517887607,636.,Marra_Mamba_Iron_Formation
558371.6879997,7496179.27097748,636.,Marra_Mamba_Iron_Formation
558318.8949644172,7496557.592451219,626.,Marra_Mamba_Iron_Formation
560751.7844007524,7496250.42542021,627.,Marra_Mamba_Iron_Formation
561025.31877665,7496546.7798469,640.,Marra_Mamba_Iron_Formation
562802.63152632,7497179.79223709,594.,Marra_Mamba_Iron_Formation
565417.09871544,7497324.8395578,616.,Marra_Mamba_Iron_Formation
568118.23922686,7496985.89053057,632.,Marra_Mamba_Iron_Formation
568836.37884938,7496886.41094589,643.,Marra_Mamba_Iron_Formation
577425.9521243776,7425643.281305322,492.,Marra_Mamba_Iron_Formation
578066.5480297225,7426015.773022663,609.,Marra_Mamba_Iron_Formation
578149.7720309381,7425919.3257862935,609.,Marra_Mamba_Iron_Formation
578390.86021071,7426116.94003888,475.,Marra_Mamba_Iron_Formation
578870.2420809688,7426480.203184942,550.,Marra_Mamba_Iron_Formation
578951.3012367915,7426390.120067668,550.,Marra_Mamba_Iron_Formation
579942.5593207,7426765.96026389,480.,Marra_Mamba_Iron_Formation
580974.49593494,7427911.94403434,538.,Marra_Mamba_Iron_Formation
581198.36843629,7428332.44382557,481.,Marra_Mamba_Iron_Formation
581742.97325603,7428434.72392494,498.,Marra_Mamba_Iron_Formation
582560.75929954,7429709.0706853,533.,Marra_Mamba_Iron_Formation
584001.44194587,7431423.12822279,656.,Marra_Mamba_Iron_Formation
584809.7377474,7432400.67042951,547.,Marra_Mamba_Iron_Formation
586601.59853107,7432982.72961683,491.,Marra_Mamba_Iron_Formation
587062.02955667,7433436.25890705,504.,Marra_Mamba_Iron_Formation
587127.55784331,7434748.78938563,514.,Marra_Mamba_Iron_Formation
586610.76262829,7435924.27873741,532.,Marra_Mamba_Iron_Formation
585098.01047134,7438043.75881359,500.,Marra_Mamba_Iron_Formation
