X,Y,Z,azimuth,dip,polarity,formation
557571.31464346,7425046.593968006,332.0,206.2907133166681,47.866044043240784,1,Ashburton_Formation
518417.47540268,7494639.423317965,524.0,305.60525406460886,11.58618201110157,1,Jeerinah_Formation
516011.179835465,7494795.659967502,555.0,312.3327169543335,19.957952377498074,1,Jeerinah_Formation
514659.774908362,7494188.23618738,571.0,308.5969686729763,23.51653059647889,1,Jeerinah_Formation
536052.900357265,7440142.404463145,347.0,146.37991490916946,24.376255343702038,1,Jeerinah_Formation
538033.864695715,7440812.162260993,363.0,183.30222680480043,23.342362461766285,1,Jeerinah_Formation
541728.0841170149,7439905.90487035,370.0,199.11426903279727,23.725428148166827,1,Jeerinah_Formation
543572.40005721,7439226.645033915,376.0,193.36947508593602,23.831791789697828,1,Jeerinah_Formation
544174.56554948,7439589.394425535,391.0,200.9068356715479,23.67594928883139,1,Jeerinah_Formation
547659.194530155,7438484.865920026,409.0,209.19672938733845,24.20061600521377,1,Jeerinah_Formation
550803.7239894851,7437597.83345277,431.0,191.25224468164902,27.348955890067487,1,Jeerinah_Formation
552196.57568866,7436371.099565685,391.0,222.953643621918,33.69148479404623,1,Jeerinah_Formation
536585.955636465,7463206.754180895,394.0,220.57136721220863,4.144805650800095,1,Jeerinah_Formation
537780.111291975,7462904.48406306,400.0,210.34459377714802,3.0794677977075513,1,Jeerinah_Formation
536872.764962965,7461552.754933685,391.99994,338.20175822347636,7.152896719753387,1,Jeerinah_Formation
534529.089621105,7460436.570421135,385.0,339.8327720449854,14.18459306768915,1,Jeerinah_Formation
532462.54881075,7460143.641118075,374.91165,352.4450492151517,23.731158359842997,1,Jeerinah_Formation
529278.55004999,7459242.21300939,371.0,336.8659214071653,34.4541783191207,1,Jeerinah_Formation
527437.675112785,7458701.48479943,360.33414,341.3853484655916,35.17272308490658,1,Jeerinah_Formation
526464.44032135,7458617.239659345,363.0,9.506670376423244,35.62234214924155,1,Jeerinah_Formation
523138.324313155,7458819.279422475,400.0,0.8553765286617363,33.283458555110755,1,Jeerinah_Formation
521907.57222642243,7459200.371649255,349.0,56.710557690764745,28.540490550370606,1,Jeerinah_Formation
518464.065724265,7459659.313324035,336.0,350.5376099660326,11.932273482353706,1,Jeerinah_Formation
577652.32886599,7496609.30480541,721.0,211.55635763946654,4.291143427373869,1,Jeerinah_Formation
579618.587517405,7495535.799067935,796.0,199.3048348825647,6.979792901342535,1,Jeerinah_Formation
581773.17077452,7494601.068898505,858.0,220.3456890157772,5.528300817914881,1,Jeerinah_Formation
582844.2541902249,7492504.570435716,839.0,252.13918457604282,0.3318924948627284,1,Jeerinah_Formation
583739.8544713301,7492273.81579888,826.0,166.21261853556368,1.093278605686308,1,Jeerinah_Formation
584847.62028109,7491195.3105841065,800.0,190.76659987174756,1.6123491896732958,1,Jeerinah_Formation
586987.1861973001,7491123.051291609,868.0,205.771154313682,1.9765716194926315,1,Jeerinah_Formation
588639.3138062749,7489516.796624515,804.0,240.1397864161821,0.3577835798979692,1,Jeerinah_Formation
589209.523943935,7487744.25803273,834.0,236.28868673165755,3.981974979439826,1,Jeerinah_Formation
591016.3146859601,7487890.254089845,749.0,138.35422351414195,5.614341839079857,1,Jeerinah_Formation
591674.65406751,7489232.79441574,783.0,128.41855823185313,1.796421468226825,1,Jeerinah_Formation
592224.314616855,7488491.53132294,789.0,239.00295238537038,5.318581716751083,1,Jeerinah_Formation
593857.360091475,7486904.244632025,729.0,173.41067602319652,14.646479738645393,1,Jeerinah_Formation
594425.6694858051,7488031.04997427,752.0,52.826193876001646,11.562429959566007,1,Jeerinah_Formation
593271.1717958299,7489291.0602360265,883.0,82.34653795186443,3.7403705100632147,1,Jeerinah_Formation
593651.8652136349,7490431.318391945,898.0,126.74147383043156,1.8278557119725465,1,Jeerinah_Formation
595714.63580486,7490900.850986975,1042.0,218.23696597868584,4.508991063467363,1,Jeerinah_Formation
596236.707067085,7489039.65514073,866.0,305.7899359258353,13.159494813626024,1,Jeerinah_Formation
595396.4917740701,7488884.865222175,746.0,254.6649668211595,10.103492240856482,1,Jeerinah_Formation
595904.538891325,7486804.019780715,829.0,254.8797878648537,21.33647712621048,1,Jeerinah_Formation
596667.0601781551,7486038.97918908,705.0,154.36890679200678,31.02464662606393,1,Jeerinah_Formation
596982.0895543899,7487371.06957516,719.0,103.76408885459809,24.645104496483484,1,Jeerinah_Formation
597246.987202335,7488852.668594605,745.0,131.49480987612586,16.569481712549536,1,Jeerinah_Formation
598543.190238565,7489918.10457684,871.0,157.34110917675937,16.895115882208188,1,Jeerinah_Formation
600714.098558765,7489721.340640195,894.0,197.6911043035444,23.040258331411792,1,Jeerinah_Formation
603072.451030335,7488836.32994324,973.0,225.3071977312969,34.62697213692993,1,Jeerinah_Formation
604690.88447996,7487516.72554779,955.0,232.20580849377208,45.840441813264725,1,Jeerinah_Formation
605384.4005765701,7485600.291487525,854.0,249.73509309187511,56.495029465405814,1,Jeerinah_Formation
604945.966036355,7485001.02999988,989.0,22.331395574232094,58.866442745908145,1,Jeerinah_Formation
603867.345198805,7485503.459910745,777.0,73.69404316387931,56.78811020765141,1,Jeerinah_Formation
603173.034321415,7486589.146261165,757.0,97.17808613265775,50.873316611846455,1,Jeerinah_Formation
601603.136259345,7487460.220791495,726.0,75.25037862155007,41.5161383188912,1,Jeerinah_Formation
601195.94338482,7488089.257981989,825.0,329.00637443706904,36.78332194031714,1,Jeerinah_Formation
601270.030063155,7486309.9847971,769.0,262.13746426689085,46.69091630438103,1,Jeerinah_Formation
600508.7945585999,7484754.513978225,691.0,344.3417931493686,53.99339573319659,1,Jeerinah_Formation
611324.81989544,7488387.474387385,829.0,201.80330273542904,38.75007447317875,1,Jeerinah_Formation
610826.430401125,7487247.77653549,966.0,337.718308615933,42.950811355348385,1,Jeerinah_Formation
609389.7238027949,7487382.849909845,751.0,42.55276447933858,43.75138203239421,1,Jeerinah_Formation
608198.664835695,7489012.414754914,989.0,48.635039467965385,36.35661380770876,1,Jeerinah_Formation
606783.635981455,7490312.084355035,914.0,131.29867629006765,27.88175458158349,1,Jeerinah_Formation
608348.5450358349,7489759.394537795,891.0,200.02121048381818,30.81824465443511,1,Jeerinah_Formation
638843.769256905,7463233.481280855,714.0,165.7355869963278,11.425341432248047,1,Jeerinah_Formation
536144.864832615,7468056.00085685,423.0,164.45360289516248,27.87025757627171,1,Mount_Roe_Basalt
541202.075888015,7470377.40487485,456.0,117.39572888246136,49.926515305160386,1,Mount_Roe_Basalt
542058.61447653,7472197.211090805,455.0,154.53711455386386,45.9798040648345,1,Mount_Roe_Basalt
540941.5295104301,7470444.159071175,456.0,323.89547617935534,52.419962269742435,1,Mount_Roe_Basalt
630835.78615619,7423899.220979945,504.0,35.581668106313096,31.327059818064324,1,Beasley_River_Quartzite
630693.18085442,7424270.646125415,503.0,94.2704438999325,30.396348024849054,1,Beasley_River_Quartzite
631191.8491013099,7424778.425087252,506.0,151.5717480001059,28.194179796812488,1,Beasley_River_Quartzite
633908.628590725,7425570.11333867,512.0,168.28014131921316,22.295834302234297,1,Beasley_River_Quartzite
634765.31009821,7425553.62589713,512.0,202.85234676744392,21.325380411937854,1,Beasley_River_Quartzite
635083.253893815,7425212.715210785,513.0,259.7343428415537,21.058362471438826,1,Beasley_River_Quartzite
634854.5105056351,7424849.05002449,513.0,326.0825317781348,22.63084309016698,1,Beasley_River_Quartzite
632438.880462765,7424085.814579435,537.0,343.8190179108331,28.43901153415781,1,Beasley_River_Quartzite
570091.66186603,7426017.406176815,436.0,202.3312707664486,50.839547675983475,1,Mount_McGrath_Formation
574570.299926815,7424152.389781285,431.0,205.57317013172906,50.790419173763425,1,Mount_McGrath_Formation
577056.844921645,7423445.885827061,414.0,195.6591181435347,49.98519458413558,1,Mount_McGrath_Formation
582668.138688165,7421809.37944697,457.0,194.03856995833416,47.69319636713079,1,Mount_McGrath_Formation
569444.9343220149,7424270.38553212,421.0,197.08640889440903,51.59752074610383,1,Mount_McGrath_Formation
576597.7845823001,7437292.814473935,424.0,127.56162584698444,23.213157012919535,1,Pyradie_Formation
577474.00488308,7438705.58695804,434.0,97.61067964474078,23.849974382656843,1,Pyradie_Formation
577903.1658408451,7440064.85862868,435.0,89.99795305103737,22.36199744115062,1,Pyradie_Formation
578171.3900083599,7441504.374976005,468.0,89.99579477431786,17.617424089003165,1,Pyradie_Formation
577625.845854775,7443722.120115675,537.0,67.07220455924278,12.87775718278509,1,Pyradie_Formation
577399.57478326,7445743.131226055,508.0,75.16643332492066,14.708032581750658,1,Pyradie_Formation
576206.659765655,7447730.364704915,532.0,52.06972745298845,19.316026592344546,1,Pyradie_Formation
574171.88560301,7448815.815496645,539.0,13.671578549257958,24.482731026092296,1,Pyradie_Formation
571779.559052455,7449802.2507872535,513.0,22.584936750526825,27.839138753828355,1,Pyradie_Formation
569525.22935885,7450601.17982186,536.0,6.49245086773783,28.77742814197332,1,Pyradie_Formation
567560.38829016,7451189.635486055,570.0,348.7041664638262,29.113887779911547,1,Pyradie_Formation
565885.42930857,7452231.14632357,549.0,50.20599644408475,30.259013910528328,1,Pyradie_Formation
563799.93882327,7453879.959439863,535.0,40.459874587146146,31.060276787300893,1,Pyradie_Formation
561743.319120905,7454421.704869315,592.0,11.868610933121602,33.20967098311956,1,Pyradie_Formation
562806.915002235,7454844.73654705,545.0,45.459791597995604,29.847561443602306,1,Pyradie_Formation
561574.21031712,7455289.237403415,563.0,2.5797592993398557,29.39450791241332,1,Pyradie_Formation
559685.60718927,7456271.6098668,597.0,34.992749739901235,26.547901179832174,1,Pyradie_Formation
558315.079932955,7457026.249262175,554.0,19.138150205812,24.19054565724384,1,Pyradie_Formation
555757.59511583,7457485.52975359,545.0,26.89372349673653,21.026941210887927,1,Pyradie_Formation
552848.525474645,7458220.471228153,533.0,3.4985418818295098,18.58059924940588,1,Pyradie_Formation
550643.67551562,7458604.675895115,480.0,5.617143099191935,22.194843958251113,1,Pyradie_Formation
548126.4890106451,7459503.229335655,482.0,24.9030279123694,26.253885454544193,1,Pyradie_Formation
545914.1407354551,7459649.01078194,450.0,349.38810492863786,31.67864406020379,1,Pyradie_Formation
544059.225146635,7458755.26525488,458.0,5.017461229919377,33.33714958971707,1,Pyradie_Formation
542268.766539205,7459357.094628615,426.0,34.626761885078004,29.6401064539716,1,Pyradie_Formation
628134.89174445,7430452.146305901,547.0,6.112131277762728,27.398576628111442,1,Cheela_Springs_Basalt
621866.44606141,7431175.701578375,506.0,13.989737736860777,46.76874315347815,1,Cheela_Springs_Basalt
617349.05427958,7431697.8094336,524.0,0.4522206841261322,39.10398247643835,1,Cheela_Springs_Basalt
613732.30649781,7432602.127804658,573.0,87.52725889370913,20.61109559529305,1,Cheela_Springs_Basalt
615790.97056313,7434774.953999575,573.0,143.3115074514549,21.26543209246293,1,Cheela_Springs_Basalt
619492.0756755,7436330.2173612015,615.0,163.2863511205685,27.109211417338944,1,Cheela_Springs_Basalt
624865.3916718201,7436980.110745955,653.0,187.73160365228196,22.924529136795588,1,Cheela_Springs_Basalt
628062.11670763,7435657.5800778,543.0,226.00499976775453,19.219664052294192,1,Cheela_Springs_Basalt
630087.7161097049,7433743.15635114,536.0,251.38259302511653,17.418516380998952,1,Cheela_Springs_Basalt
611243.950837155,7423397.339323604,451.0,27.56055822945001,19.868204668960768,1,Turee_Creek_Group
643185.305993015,7431677.17491327,547.0,243.46405083426475,14.833482546170115,1,Turee_Creek_Group
641068.885828675,7423754.51104208,529.0,339.09194379200363,29.651208778652233,1,Turee_Creek_Group
636135.6784930399,7421930.44133811,518.0,339.6121357423148,27.25387225550643,1,Turee_Creek_Group
626131.4589570571,7429588.221359783,522.0,339.77161071841596,38.46635298334039,1,Turee_Creek_Group
605971.0330217918,7424645.27927991,456.0,79.71971486688881,7.979446907629608,1,Turee_Creek_Group
603837.303898315,7425778.33481081,454.0,16.53432245633013,14.151671469446285,1,Turee_Creek_Group
601813.640957145,7427074.679998165,492.0,48.83231780338747,19.689146491236684,1,Turee_Creek_Group
599512.4448120601,7428119.68487836,499.0,6.126394494494151,24.46800679614812,1,Turee_Creek_Group
596338.3883456299,7430341.70421638,529.0,43.787775890469504,31.973916554865628,1,Turee_Creek_Group
593389.014874915,7433886.165151905,532.0,57.68553509910174,37.61249685994541,1,Turee_Creek_Group
593045.14336788,7435989.184954395,539.0,190.7532729129091,39.41124256698646,1,Turee_Creek_Group
598018.30372476,7435433.85618432,521.0,183.8653791712592,38.13833188238736,1,Turee_Creek_Group
602980.90748768,7436440.0736252265,529.0,161.57257178393309,38.293559521558855,1,Turee_Creek_Group
610067.0492537001,7439296.15412453,463.0,158.746522179574,40.84102498604822,1,Turee_Creek_Group
616878.1806378199,7441689.979305079,524.0,154.02712634650538,25.74255323659501,1,Turee_Creek_Group
621031.13175972,7443912.134825475,540.0,149.92854242979288,18.96135489458682,1,Turee_Creek_Group
624588.914739485,7445141.921051345,563.0,151.3871808713061,16.186837141452994,1,Turee_Creek_Group
627260.4917025149,7447098.97637661,610.0,156.83378200622803,17.163360670024222,1,Turee_Creek_Group
628715.354441975,7446186.359101105,558.0,270.00098853644334,18.349708197408887,1,Turee_Creek_Group
632683.243257955,7444321.585919905,554.0,216.25553040663877,22.99978588656052,1,Turee_Creek_Group
637378.35316253,7440195.23015051,548.0,214.75742791148068,20.584330421067637,1,Turee_Creek_Group
515856.86145284,7459790.561809065,340.0,159.87975838144996,5.879549140242318,1,Turee_Creek_Group
516814.56544519,7459915.80891533,399.0,205.0213372012496,6.3435493302928165,1,Turee_Creek_Group
517250.599255035,7459999.32085932,345.0,133.67746262337522,8.146425792713769,1,Turee_Creek_Group
531685.33584219,7508472.16879392,592.0,166.8738595169824,33.381942998745124,1,Turee_Creek_Group
533074.21471681,7507881.66994208,598.0,281.3115576954904,25.643481452558888,1,Turee_Creek_Group
529727.5601100749,7505727.109569752,559.0,327.6060093554247,34.89050131276917,1,Turee_Creek_Group
522082.924057035,7504042.75078942,525.0,349.9319221488938,14.883812981232012,1,Turee_Creek_Group
517744.06124803505,7503274.69944447,510.0,348.954196996262,21.63777631992868,1,Turee_Creek_Group
517804.950338525,7506046.465407405,515.0,165.47728339372532,27.65286634048765,1,Turee_Creek_Group
525090.41783183,7507225.298093901,559.0,171.43362607822712,45.857652668990745,1,Turee_Creek_Group
514231.473899015,7502432.158193755,503.0,346.3953552190457,45.04968116801106,1,Turee_Creek_Group
514464.956434865,7505995.42448985,510.0,156.77051019597275,38.71570263023232,1,Turee_Creek_Group
566973.7285341551,7489854.890228675,648.0,208.26157097036025,30.49182422215765,1,Turee_Creek_Group
568392.90514422,7488674.674987615,600.0,232.350858128586,39.93613410125322,1,Turee_Creek_Group
569127.98111495,7487080.70123892,611.0,260.6852794857782,42.24214847520104,1,Turee_Creek_Group
569019.26538307,7486513.705264101,606.0,308.0661796053291,40.95786517118477,1,Turee_Creek_Group
568580.173979645,7486298.449712799,606.0,357.3615883465983,39.35633678559378,1,Turee_Creek_Group
566419.179516115,7486224.15532325,618.0,2.712438562963314,29.750587771457763,1,Turee_Creek_Group
563282.6041599249,7485918.364643785,603.0,355.6222580312584,16.011190425454277,1,Turee_Creek_Group
559190.474683385,7485859.81949822,568.0,5.0102581688199725,21.318420728486146,1,Turee_Creek_Group
556320.450320815,7486533.2906808,545.0,21.979464060661602,41.25845558879932,1,Turee_Creek_Group
552539.6054199,7488215.253426067,538.0,26.893052208992515,44.69483448728664,1,Turee_Creek_Group
550638.920361385,7488970.231010585,551.0,20.280842646178428,35.625104060485164,1,Turee_Creek_Group
550244.6457649351,7489261.979971195,553.0,71.74878201995638,27.089218672332255,1,Turee_Creek_Group
550269.51999064,7489561.729291175,553.0,123.50293216889936,27.089218672332255,1,Turee_Creek_Group
551154.52439263,7489923.846449115,568.0,166.7744592787781,24.25870843422364,1,Turee_Creek_Group
553416.96384789,7490379.004094335,567.0,181.53606067237058,23.59481493982996,1,Turee_Creek_Group
554743.124045105,7490273.269830565,569.0,194.72548772393841,22.800109814689225,1,Turee_Creek_Group
555049.833844615,7490037.018998515,561.0,246.36877053723148,23.95300005624719,1,Turee_Creek_Group
555099.34523389,7489616.26988951,561.0,206.74050458229053,28.16837333400895,1,Turee_Creek_Group
555551.524739355,7489793.524252701,560.0,139.44256948655396,22.211686315691797,1,Turee_Creek_Group
556474.36014835,7490157.539870755,563.0,174.75922295192424,20.96904289916837,1,Turee_Creek_Group
559429.445946845,7490119.320092405,593.0,171.24287058254598,26.27851602348272,1,Turee_Creek_Group
561251.54317052,7490461.58422179,579.0,183.23611979372012,26.58009419422336,1,Turee_Creek_Group
562958.40977445,7490368.84647574,577.0,171.17338499390826,18.160568660405303,1,Turee_Creek_Group
515571.108343965,7446592.026054135,299.0,267.8520996255329,45.22395464326955,1,Ashburton_Formation
514550.69295985,7446176.85376205,299.0,20.581854084658406,44.968010321230906,1,Ashburton_Formation
559563.2806399851,7429822.189965175,384.0,201.19263347948456,48.021498837013034,1,Beasley_River_Quartzite
556736.40135357,7431467.004316555,364.0,210.6145673882976,32.007275095923696,1,Beasley_River_Quartzite
554344.56074384,7432500.08487852,354.0,202.76469134520775,30.95857020071243,1,Beasley_River_Quartzite
631749.0261144249,7434072.24105673,649.0,237.4986165930557,16.610291677392258,1,Beasley_River_Quartzite
631505.76128407,7430363.719197715,529.0,329.9569317233385,12.726368667850425,1,Beasley_River_Quartzite
622509.45979854,7430265.788485555,499.0,6.613574605442864,46.647230072766,1,Beasley_River_Quartzite
612092.26774861,7431491.250178115,471.0,39.33441214402558,17.728088981113263,1,Beasley_River_Quartzite
612095.655857675,7433386.636087535,476.0,130.79027263005506,17.327415661282462,1,Beasley_River_Quartzite
618036.08867012,7436857.496285413,500.0,163.80592853194537,21.312080014399413,1,Beasley_River_Quartzite
625675.505791515,7438158.8645343585,529.0,190.77729352116145,17.923222598445676,1,Beasley_River_Quartzite
640385.280342595,7479743.96552806,747.0,17.94543292346475,21.821855977271838,1,Brockman_Iron_Formation
635735.199958635,7481442.99632707,932.0,24.90923317688823,13.804597972773434,1,Brockman_Iron_Formation
633052.045153575,7482532.02132295,902.0,28.907109694792037,15.84978385719964,1,Brockman_Iron_Formation
632499.421978815,7483110.2901842715,763.0,71.45648885010678,17.5650569071895,1,Brockman_Iron_Formation
632515.559539105,7484410.315148295,719.0,103.75797527011865,20.468832100755805,1,Brockman_Iron_Formation
632666.089485405,7487032.114631304,691.0,86.23183919506835,24.965363321432218,1,Brockman_Iron_Formation
632418.31375101,7487973.13475468,720.0,49.315936820985605,27.45787532193918,1,Brockman_Iron_Formation
631346.499920655,7488417.39543456,726.0,21.234410662528035,30.386066509579372,1,Brockman_Iron_Formation
629596.399829665,7489414.91459552,767.0,35.57090724923006,33.184886859658626,1,Brockman_Iron_Formation
628639.799271555,7490266.4438653635,806.0,63.72752711443935,33.283470900814784,1,Brockman_Iron_Formation
628447.4044727699,7491989.98341692,799.0,92.4999280141704,29.903929946061535,1,Brockman_Iron_Formation
628874.05953152,7493400.535342035,732.0,107.98864846732894,22.56583069342855,1,Brockman_Iron_Formation
628969.171338695,7495252.826629745,769.0,90.1019669406221,12.902621295190995,1,Brockman_Iron_Formation
629351.47954435,7496961.856315088,745.0,116.03036130960636,9.182149504262595,1,Brockman_Iron_Formation
630016.37045722,7497843.870485235,720.0,153.78224518947374,9.847445307155267,1,Brockman_Iron_Formation
630891.92495089,7497855.110942475,728.0,192.92496271965402,10.154575497253687,1,Brockman_Iron_Formation
631653.50898023,7498021.608834285,730.0,148.00718280089046,10.054592170783296,1,Brockman_Iron_Formation
633702.6804640001,7499258.877240985,774.0,160.93154310664542,5.192043013040276,1,Brockman_Iron_Formation
634944.95066923,7499880.888710605,834.0,163.5885320886306,3.2066517841293773,1,Brockman_Iron_Formation
634830.1946659449,7500486.134870725,969.0,24.029209605332714,2.9295894147985706,1,Brockman_Iron_Formation
634452.6539225751,7501996.8908257,814.0,53.07237124925235,2.7693365648707413,1,Brockman_Iron_Formation
632352.2784072801,7502962.90014635,817.0,4.056920785663748,2.600622197538641,1,Brockman_Iron_Formation
630078.050814285,7503481.15451193,757.0,353.78676387525144,3.289465338661273,1,Brockman_Iron_Formation
628891.2491176501,7503987.405098055,860.0,339.00528883389376,4.5658957315109925,1,Brockman_Iron_Formation
626475.91530467,7504248.660313155,983.0,3.405860026498772,8.257050090571155,1,Brockman_Iron_Formation
623436.95350073,7505095.930096235,1013.0,23.35971260698795,17.171442152961532,1,Brockman_Iron_Formation
620855.279928865,7506487.964167995,960.0,42.10891495648953,22.52312113265971,1,Brockman_Iron_Formation
618592.5344001299,7507403.989866265,885.0,339.11455122805387,23.359415953648792,1,Brockman_Iron_Formation
618570.66029556,7506146.980325875,962.0,278.39437644211614,24.56213140517819,1,Brockman_Iron_Formation
617397.631301095,7505008.720521925,976.0,347.1673654091324,24.576835896259308,1,Brockman_Iron_Formation
613785.340258895,7506073.219636065,764.0,21.13820038247809,17.450487666012677,1,Brockman_Iron_Formation
609696.6657397151,7507630.5105859665,967.0,20.015085466354037,9.126713077283853,1,Brockman_Iron_Formation
607946.2505062651,7507977.53011736,736.0,41.9094529330888,7.518594966443516,1,Brockman_Iron_Formation
606495.60698475,7509175.56444826,1013.0,23.001797744152896,7.017542574331969,1,Brockman_Iron_Formation
634470.27485888,7426044.50499529,512.0,66.25916280560602,20.24279890736041,1,Beasley_River_Quartzite
634543.2699133949,7426450.164541145,510.0,121.60462039734152,18.29015472738433,1,Beasley_River_Quartzite
636464.48036862,7427693.105466875,520.0,154.91901956834613,15.117189384127938,1,Beasley_River_Quartzite
638562.275557325,7428336.665362764,524.0,173.50486867932068,15.181739599550538,1,Beasley_River_Quartzite
639262.54397964,7428197.384077865,529.0,230.54491413821412,17.729748882365485,1,Beasley_River_Quartzite
639278.084720545,7427910.689482695,523.0,293.8714040394648,17.729748882365485,1,Beasley_River_Quartzite
638682.196622735,7427438.354431138,522.0,330.76555501368955,18.314107574932493,1,Beasley_River_Quartzite
635709.184166405,7426191.481382135,514.0,342.80915435046217,19.615892676762467,1,Beasley_River_Quartzite
563150.085606177,7435633.08023283,385.0,186.78373479175855,42.06997323652479,1,Boongal_Formation
564663.5491170107,7435418.229251259,400.0,185.0577966287076,34.929998217654784,1,Boongal_Formation
566516.5735949951,7435122.615202365,389.0,196.69412901095018,27.663628769453112,1,Boongal_Formation
587848.699872735,7452271.00604311,553.0,2.1924237813007608,11.823817152766836,1,Boongal_Formation
586182.4590573551,7451978.449311395,555.0,319.70275645487163,13.6519336317551,1,Boongal_Formation
585859.034584465,7450551.1757868985,551.0,252.27152609413213,17.584785426240828,1,Boongal_Formation
586832.4846995249,7449459.941016771,523.0,251.8507174260867,20.54446362799928,1,Boongal_Formation
590844.870662425,7453406.855871805,538.0,280.612254392854,18.145008109835857,1,Boongal_Formation
561482.8764096608,7435607.86960076,412.0,192.69150394103931,47.11620228673583,1,Pyradie_Formation
563824.4459477076,7434779.162263308,390.0,188.5879792265456,39.80222622431978,1,Pyradie_Formation
565629.239086665,7434287.585404315,399.0,183.04326466387766,31.865258450233398,1,Pyradie_Formation
635190.2144524001,7465696.81182827,640.0,151.9133524810753,12.310448417624245,1,Pyradie_Formation
636661.5130976742,7466941.972816722,673.0,101.75819214990891,12.543037107951179,1,Pyradie_Formation
636532.923809535,7468191.530845405,727.0,70.3927889493434,13.269032184701116,1,Pyradie_Formation
635822.98971128,7469350.55583893,778.0,82.42795753521,13.5846740636607,1,Pyradie_Formation
634901.50416381,7470822.85514567,724.0,34.217013823046045,12.68821798273504,1,Pyradie_Formation
631754.75656489,7473073.89598165,754.0,28.47985263139446,8.321711561805671,1,Pyradie_Formation
627908.69574961,7475360.645926625,789.0,19.45904942294635,4.402653524425972,1,Pyradie_Formation
625387.1365591297,7476589.379017081,742.0,14.72523762459616,9.28405682088713,1,Pyradie_Formation
623870.806025065,7477473.210082305,781.0,47.09921637989192,13.684650373753538,1,Pyradie_Formation
622654.08544979,7479694.7711341,720.0,76.92970830544022,13.453411122367186,1,Pyradie_Formation
623459.244200145,7481822.901031599,657.0,153.1267190742858,3.672920279739543,1,Pyradie_Formation
624960.3745016999,7483044.930855702,666.0,98.74316154499876,2.691454800413851,1,Pyradie_Formation
623191.5216802349,7483667.013579453,662.0,358.14192849283864,5.262200482481191,1,Pyradie_Formation
620173.24460745,7482859.000764125,661.0,340.92614396825763,11.084161201987968,1,Pyradie_Formation
617569.4299303549,7482278.265546787,683.0,359.3261113560305,21.940855185683603,1,Pyradie_Formation
614947.17468584,7481853.389299225,677.0,340.48815527161673,42.726872663107144,1,Pyradie_Formation
611701.985957935,7480852.827088665,634.0,359.7297254519339,53.023567647990774,1,Pyradie_Formation
607671.0103716999,7481065.71557862,650.0,2.0056781192684525,55.56524198714512,1,Pyradie_Formation
602265.954596865,7481136.384493795,653.0,358.4865580816092,67.62200980620361,1,Pyradie_Formation
597236.86527341,7480835.93058407,632.0,342.83019018318373,50.40351069607228,1,Pyradie_Formation
594510.6420383772,7480340.5155314775,646.0,348.34476046768617,34.65439084141528,1,Pyradie_Formation
528874.63580228,7487107.265672065,474.0,2.6970680078567284,39.813685707537466,1,Boongal_Formation
526537.59507351,7486451.48913352,624.0,334.24550767813014,26.28826385457485,1,Boongal_Formation
522875.199683065,7485252.704921201,505.0,311.83430638613567,14.456875564766436,1,Boongal_Formation
522003.64437886,7483860.179200635,563.0,271.9018912464454,16.194598602230073,1,Boongal_Formation
520733.33391204034,7482825.640421782,500.0,307.25391478057134,17.02748252134603,1,Boongal_Formation
518857.42545494,7480214.37446271,438.0,307.16076720441083,12.272689346047457,1,Boongal_Formation
518133.92996129,7477860.129967775,460.0,268.1599163709999,9.931696893812042,1,Boongal_Formation
518865.37905159,7475214.93477552,537.0,230.36408203341927,13.055786729953525,1,Boongal_Formation
519887.15097914,7474114.678954375,480.0,234.35786993570832,11.77667031579314,1,Boongal_Formation
521713.00800042,7471587.4453123985,449.0,225.28791766020615,5.5264460390524315,1,Boongal_Formation
523990.344917885,7469719.93953752,406.0,221.91898094621232,6.031592781900116,1,Boongal_Formation
527414.345729795,7467604.133807525,418.0,205.0073578569249,2.92908126833818,1,Boongal_Formation
531303.63625509,7466367.085223909,451.0,188.23938220545162,16.719931645795327,1,Boongal_Formation
534900.625607925,7465857.52427737,423.0,184.92189521947566,16.710859701892545,1,Boongal_Formation
537599.344652765,7465674.25841006,417.0,181.5332374161773,18.357362844122946,1,Boongal_Formation
540792.43524843,7465757.784042935,411.0,172.39032089732189,17.757277950219677,1,Boongal_Formation
546562.52514711,7466245.833584175,435.0,174.4814015449472,7.321317508150301,1,Boongal_Formation
548505.4793788451,7466951.03945694,452.0,150.48757028354322,3.957187143533858,1,Boongal_Formation
549811.8862030599,7468197.88004137,452.0,81.09426731275397,2.4402174662448037,1,Boongal_Formation
550674.65930507,7470427.42403393,482.0,105.72205620490007,4.213645428644455,1,Boongal_Formation
551111.08400768,7471930.46493326,481.0,92.30691045950277,4.377007865164714,1,Boongal_Formation
550946.895875175,7476430.744189311,471.0,81.02334885555717,12.144924655889609,1,Boongal_Formation
549026.459922455,7479774.73496963,493.0,45.00644346842564,27.24009277474734,1,Boongal_Formation
544073.03438651,7482967.19444886,506.0,17.470557165705713,51.2205263076053,1,Boongal_Formation
540348.345165635,7484047.15332087,550.0,15.748361730669501,58.56927910170417,1,Boongal_Formation
535772.17438385,7485271.828912995,549.0,14.167040604375643,53.26549332708143,1,Boongal_Formation
532610.876783381,7486046.525122047,439.0,15.85658074805542,51.4869969572321,1,Boongal_Formation
530196.4285836399,7487057.275260725,434.0,22.511898313352052,46.157596515876655,1,Boongal_Formation
522102.255598467,7487469.573913843,480.0,332.10454011249743,14.147512097967649,1,Pyradie_Formation
