X,Y,formation,appar_th,thickness,cl,cm,p1x,p1y,p2x,p2y,dip,type
624226.9415565401,7488714.657489205,Marra_Mamba_Iron_Formation,1212.7600127404612,623,0.7351795110009549,-0.6778724707527196,627616.3039103036,7492390.55504421,620837.5792027765,7485038.7599342,30.96543182252981,full
623931.6501049551,7490132.667404655,Marra_Mamba_Iron_Formation,994.689409408852,545,0.8026228239877433,-0.5964868836897759,626914.0845234039,7494145.781524594,620949.2156865062,7486119.553284717,33.2395894002993,full
623165.405559345,7491492.46901813,Marra_Mamba_Iron_Formation,781.6678858835456,437,0.7249253870563909,-0.6888273972492251,626609.5425455911,7495117.095953411,619721.2685730989,7487867.842082848,34.023161601198,full
620514.0963388099,7492961.290952384,Marra_Mamba_Iron_Formation,967.4047139987725,542,0.8451835169495729,-0.5344762133872292,623186.4774057461,7497187.208537132,617841.7152718737,7488735.3733676355,34.099578769680505,full
617167.61023586,7494010.6197269,Marra_Mamba_Iron_Formation,1011.6522484434425,516,0.9626642795251092,-0.2706981435592097,618521.100953656,7498823.941124526,615814.119518064,7489197.298329274,30.702034258346664,full
614564.4054076499,7494156.175494975,Marra_Mamba_Iron_Formation,2392.584876122596,1060,0.8937395777742368,-0.4485861869473121,616807.3363423864,7498624.873383846,612321.4744729134,7489687.477606105,26.305897061792585,full
612869.98496711,7494740.22653561,Marra_Mamba_Iron_Formation,2528.5608990550863,873,0.9220425581560416,-0.3870885182346059,614805.427558283,7499350.43932639,610934.542375937,7490130.01374483,20.198522507660783,full
609375.355231215,7495927.55115045,Marra_Mamba_Iron_Formation,2003.709279577367,469,0.9696494738357722,-0.2444992799376109,610597.8516309031,7500775.798519628,608152.858831527,7491079.303781271,13.544432567000783,full
607454.42906696,7496480.06607157,Marra_Mamba_Iron_Formation,2101.10597092265,418,0.8507237650467085,-0.5256130473882403,610082.4943039012,7500733.684896803,604826.3638300188,7492226.447246336,11.494566851860696,full
605780.11998516,7497664.066509655,Marra_Mamba_Iron_Formation,1552.0563215617608,269,0.8009359291423017,-0.5987500625544501,608773.8702979322,7501668.746155366,602786.3696723877,7493659.386863943,9.999258980764694,full
604582.29602658,7499042.06948685,Marra_Mamba_Iron_Formation,1281.953467083402,200,0.6484561255182983,-0.7612520300648116,608388.5561769041,7502284.3501144415,600776.035876256,7495799.788859258,8.989765272356692,full
602843.4553442351,7500920.3482753085,Marra_Mamba_Iron_Formation,2424.367185590619,349,0.7698057927447481,-0.6382781850076267,606034.8462692732,7504769.377239033,599652.0644191969,7497071.319311584,8.28318772994136,full
601533.43356949,7501734.6197907915,Marra_Mamba_Iron_Formation,3229.736074338365,472,0.9103053171866812,-0.413937470521401,603603.120922097,7506286.146376725,599463.746216883,7497183.093204858,8.40479896873974,full
599779.76389277,7502553.393584305,Marra_Mamba_Iron_Formation,3343.3241218345647,513,0.8011160921529272,-0.5985089864769138,602772.3088251547,7506558.97404507,596787.2189603854,7498547.813123541,8.84005166130656,full
599255.28503739,7503161.91016127,Marra_Mamba_Iron_Formation,3708.397849216598,592,0.4538293324561822,-0.8910886246622027,603710.728160701,7505431.056823551,594799.8419140789,7500892.763498989,9.187981360976806,full
599008.69470982,7504316.184973145,Marra_Mamba_Iron_Formation,3418.8178247297765,582,0.18535302864259198,-0.9826719975520921,603922.0546975804,7505242.950116358,594095.3347220595,7503389.419829932,9.811775895227882,full
598695.550793285,7504904.690125285,Marra_Mamba_Iron_Formation,4975.85661412745,879,0.6849328485846129,-0.7286061987999879,602338.5817872849,7508329.354368208,595052.5197992851,7501480.025882361,10.180457130161997,full
597740.72813096,7505980.730008515,Marra_Mamba_Iron_Formation,4395.806808317365,827,0.6275981669714894,-0.7785374370022462,601633.4153159712,7509118.720843372,593848.0409459488,7502842.739173657,10.85049491861966,full
596445.704835315,7506817.5260384185,Marra_Mamba_Iron_Formation,4498.977558965642,887,0.4822341173921993,-0.8760423825494783,600825.9167480624,7509228.69662538,592065.4929225676,7504406.355451457,11.382659117898172,full
599012.84165828,7508057.755866955,Marra_Mamba_Iron_Formation,1688.1067490514545,295,0.5406126856999491,-0.8412716113481353,603219.1997150207,7510760.819295455,594806.4836015393,7505354.692438455,10.074572850819294,full
624815.55469095,7457578.879768399,Marra_Mamba_Iron_Formation,1242.1964181883372,113,-0.3406630793254737,-0.9401854425508224,629516.4819037041,7455875.564371771,620114.6274781958,7459282.195165026,5.244098387775608,full
626768.0745475099,7460273.11515319,Marra_Mamba_Iron_Formation,959.1955276042803,375,-0.7566642048509136,-0.6538037022664638,630037.0930588422,7456489.794128935,623499.0560361776,7464056.436177445,23.014911137620388,full
629100.175478525,7461905.805671965,Marra_Mamba_Iron_Formation,840.1321782615844,367,-0.7363902328524793,-0.6765570374768644,632482.9606659093,7458223.854507702,625717.3902911406,7465587.756836227,25.910010927581226,full
572534.6007214048,7470714.962741203,Marra_Mamba_Iron_Formation,674.2313126717246,71,-0.23762152023758826,0.9713578193024328,567677.8116248926,7469526.855140015,577391.3898179169,7471903.070342391,6.124495495843263,full
573319.0696614899,7469452.139006255,Marra_Mamba_Iron_Formation,1177.8142660524193,112,-0.2972798666072009,0.9547903858491691,568545.1177322441,7467965.73967322,578093.0215907358,7470938.538339291,5.502174307487238,full
572695.945823095,7467479.35640446,Marra_Mamba_Iron_Formation,1228.345378684083,89,0.7253429293871002,0.6883877067380999,569254.0072894045,7471106.0710513955,576137.8843567856,7463852.641757525,4.162664616203045,full
570818.4135759401,7466487.03015741,Marra_Mamba_Iron_Formation,939.337882318073,60,0.8852018172642867,0.4652072040628826,568492.3775556256,7470913.039243731,573144.4495962545,7462061.0210710885,3.6945637341335527,full
570147.86062275,7465233.43908419,Marra_Mamba_Iron_Formation,1335.1328400083967,60,0.6287616033630465,0.7775981263714123,566259.8699908929,7468377.247101005,574035.8512546071,7462089.631067375,2.608746051245504,full
568153.229182585,7465040.69639452,Marra_Mamba_Iron_Formation,850.0995296232386,35,0.9985941012301938,-0.053007744606438624,568418.2679056172,7470033.666900671,567888.1904595528,7460047.725888369,2.3626339822916407,full
566384.1231089099,7465473.403917465,Marra_Mamba_Iron_Formation,676.9803618276402,41,0.9880119950581036,-0.15437712790859195,567156.0087484529,7470413.463892756,565612.237469367,7460533.343942175,3.519686789489981,full
563189.485929405,7466998.58569313,Marra_Mamba_Iron_Formation,317.2243750184048,31,0.9282208004051034,-0.3720297645287393,565049.6347520486,7471639.689695156,561329.3371067613,7462357.481691104,5.663745431133549,full
562173.749645795,7467379.644596495,Marra_Mamba_Iron_Formation,612.0718758697525,64,0.8031967531866978,-0.5957138370646989,565152.3188311185,7471395.628362428,559195.1804604714,7463363.660830561,6.074853409949299,full
561648.4392283001,7467904.375410358,Marra_Mamba_Iron_Formation,576.125015150413,63,0.754050803318412,-0.6568160975606928,564932.5197161036,7471674.629426951,558364.3587404967,7464134.121393766,6.350754126804404,full
560231.6189545251,7469509.94949235,Marra_Mamba_Iron_Formation,555.1871162944392,62,0.36146618728589697,-0.9323852183775744,564893.545046413,7471317.280428779,555569.6928626372,7467702.618555921,6.506178387994311,full
560390.500527705,7471479.304677901,Marra_Mamba_Iron_Formation,613.733348790188,65,-0.5120457040526795,-0.8589582044320876,564685.2915498654,7468919.076157638,556095.7095055445,7474039.533198164,6.114890634884816,full
560808.331383075,7473050.340068175,Marra_Mamba_Iron_Formation,676.2951258196267,65,-0.02646215390390436,-0.999649815890928,565806.5804625297,7472918.029298656,555810.0823036203,7473182.650837695,5.577810773343657,full
560481.310866785,7475177.096369605,Marra_Mamba_Iron_Formation,662.0856529813115,45,0.3715796177540703,-0.9284010920231296,565123.3163269006,7477034.994458375,555839.3054066694,7473319.198280835,3.912018374625873,full
559856.84459489,7476914.83302106,Marra_Mamba_Iron_Formation,789.5407145082926,4,-0.06434620791158867,-0.9979276354162152,564846.4827719711,7476593.101981502,554867.2064178089,7477236.564060617,0.2954646041759048,full
559705.78181074,7478573.56983927,Marra_Mamba_Iron_Formation,551.8114938339595,32,0.4916889420399544,-0.8707709137744728,564059.6363796124,7481032.01454947,555351.9272418676,7476115.12512907,3.3385971085784973,full
567782.244196645,7432518.643811265,Jeerinah_Formation,2174.6365457670986,999,-0.8941485937909326,-0.4477703565687417,570021.0959794887,7428047.90084231,565543.3924138013,7436989.38678022,27.351348242094986,full
581870.565353665,7433913.1153740315,Jeerinah_Formation,3726.1907193975785,1385,-0.9578677711381554,-0.2872095628888816,583306.6131681094,7429123.776518341,580434.5175392206,7438702.454229722,21.826430529056594,full
581510.299819275,7436227.889579035,Jeerinah_Formation,4077.416179591609,1656,0.4960399068400648,-0.8682997240711872,585851.798439631,7438708.0891132355,577168.8011989191,7433747.690044835,23.96434176660776,full
585686.02091495,7442338.569948345,Jeerinah_Formation,3158.7529741646686,1738,-0.9630704267026552,-0.26924961134747377,587032.2689716873,7437523.217814832,584339.7728582126,7447153.922081859,33.39069647273146,full
590915.823500325,7442672.22084888,Jeerinah_Formation,2628.0703020124447,1547,-0.9964164040137198,0.0845833896954214,590492.9065518478,7437690.138828811,591338.7404488021,7447654.302868948,36.08071005158747,full
595011.5892686751,7443019.03113823,Jeerinah_Formation,3424.609361006417,1809,-0.9229821257242592,-0.3848428193347616,596935.8033653488,7438404.120509609,593087.3751720013,7447633.941766852,31.88954548798587,full
599854.3990950701,7444700.146361385,Jeerinah_Formation,3330.542650523016,1523,-0.9178214440710156,-0.3969934468015753,601839.366329078,7440111.039141029,597869.4318610622,7449289.25358174,27.229922080961877,full
604083.4602349349,7446608.294674205,Jeerinah_Formation,3871.5344729621543,1173,-0.8592879353793684,-0.5114921740471329,606640.9211051706,7442311.854997308,601525.9993646992,7450904.734351101,17.64376582570341,full
608324.4290887236,7449071.817605209,Jeerinah_Formation,4977.792452061086,1562,-0.7526119807101501,-0.6584642788272912,611616.75048286,7445308.757701658,605032.1076945872,7452834.8775087595,18.295813067665037,full
614849.744584585,7453852.70473045,Jeerinah_Formation,3356.6068019446143,1121,-0.6535813302454581,-0.7568562906883827,618634.0260380269,7450584.798079222,611065.463131143,7457120.611381678,19.524504333347664,full
618084.3054554451,7457618.479417955,Jeerinah_Formation,4583.799106583563,725,-0.4560353224007731,-0.8899616759854454,622534.1138353723,7455338.302805951,613634.4970755179,7459898.656029958,9.10491673954553,full
619935.150079075,7460332.70432912,Jeerinah_Formation,4707.9723164283505,581,-0.8165651966568676,-0.5772532196607751,622821.4161773789,7456249.878345836,617048.8839807712,7464415.530312404,7.094805203219153,full
624136.0586627701,7463737.04573078,Jeerinah_Formation,4362.247334399976,3085,-0.6899812274971591,-0.7238272623364733,627755.1949744525,7460287.139593294,620516.9223510877,7467186.951868266,45.02112570712086,full
516251.01133158,7495077.659191092,Jeerinah_Formation,2835.8646023762926,967,0.6332077810047118,0.7739818512569201,512381.1020752954,7498243.698096115,520120.9205878646,7491911.620286068,19.957952377498074,full
514928.34969722,7494435.650271805,Jeerinah_Formation,2549.902961016747,1077,0.8400529847404734,0.5425043620364928,512215.82788703754,7498635.915195507,517640.8715074025,7490235.385348103,25.00522626967502,full
535057.600468825,7439497.394413845,Jeerinah_Formation,2371.661384488222,997,-0.8394857566496113,-0.5433816930873083,537774.5089342615,7435299.9656305965,532340.6920033884,7443694.823197093,24.870293778933956,full
537310.265350105,7440769.90504269,Jeerinah_Formation,2954.2425283799744,1175,-0.9752705431149254,-0.22101440616466175,538415.3373809283,7435893.552327116,536205.1933192817,7445646.257758264,23.438674001016054,full
542982.885458485,7439438.895708309,Jeerinah_Formation,1635.1952003886045,664,-0.9153389878054468,0.4026841658214289,540969.4646293778,7434862.200769281,544996.3062875922,7444015.590647336,23.972688313206476,full
544269.9181514143,7439077.838621939,Jeerinah_Formation,1487.6830606627661,615,-0.9209327756757102,0.3897214680848771,542321.3108109898,7434473.17474356,546218.5254918387,7443682.502500317,24.421243385058446,full
546350.79073866,7438942.634111228,Jeerinah_Formation,1639.9813782216702,660,-0.9798185198243536,0.19988913979807127,545351.3450396697,7434043.541512107,547350.2364376504,7443841.72671035,23.744589492641055,full
549930.194800055,7437866.105418825,Jeerinah_Formation,1126.6410345956738,479,-0.965689157941088,0.2597006935590121,548631.6913322599,7433037.65962912,551228.6982678501,7442694.55120853,25.179588956714568,full
532079.5470384021,7460047.383156167,Jeerinah_Formation,1260.9126542451309,507,0.9285050682017898,0.3713197252013278,530222.9484123954,7464689.908497176,533936.1456644087,7455404.857815159,23.731158359842993,full
528706.3454053199,7459046.473950599,Jeerinah_Formation,1950.8922842666966,1100,0.9657080684503986,0.2596303651921326,527408.1935793593,7463875.014292851,530004.4972312805,7454217.933608348,34.33127621604169,full
527084.0487073751,7458577.234500395,Jeerinah_Formation,1983.124980396041,1142,0.9758498331421024,0.21844244815632985,525991.8364665934,7463456.483666105,528176.2609481567,7453697.985334685,35.17272308490658,full
525591.11997365,7458718.509860394,Jeerinah_Formation,1695.7558281596675,1018,0.9986584717993612,-0.051780852671277126,525850.0242370063,7463711.80221939,525332.2157102936,7453725.217501397,36.92960913505255,full
522284.526535685,7458854.543829295,Jeerinah_Formation,1722.6236470157646,870,0.9961690764956448,0.08744810480401402,521847.28601166495,7463835.389211773,522721.76705970505,7453873.698446817,30.351576346881757,full
