x,y,formation,app_th,thickness,norm_th
592017.160101745,7439213.25588233,Brockman_Iron_Formation,1626.9751030719706,1036,1.39247311827957
593750.36441877,7439085.240526721,Brockman_Iron_Formation,1257.944319200981,796,1.0698924731182795
597654.42525606,7438956.465081545,Brockman_Iron_Formation,1398.1499767893652,867,1.1653225806451613
616442.6951024922,7445717.162341272,Brockman_Iron_Formation,1929.970670280192,983,1.321236559139785
617025.919522295,7446863.449857655,Brockman_Iron_Formation,2295.571451754269,1062,1.4274193548387097
617326.819670395,7448090.20836615,Brockman_Iron_Formation,3110.094377500776,1382,1.85752688172043
617917.1076053451,7449050.99060305,Brockman_Iron_Formation,2717.936165250393,1113,1.4959677419354838
619491.1749275201,7450902.9509132225,Brockman_Iron_Formation,3967.8567660205135,1256,1.6881720430107527
602390.19099391,7441342.489911605,Brockman_Iron_Formation,2262.358426531293,1294,1.739247311827957
605104.65467052,7441805.15079652,Brockman_Iron_Formation,1440.7312301460845,848,1.1397849462365592
610208.759601325,7443726.646201045,Brockman_Iron_Formation,1666.5327141047758,1066,1.4327956989247312
612477.29497241,7444328.22101902,Brockman_Iron_Formation,1618.3122708593494,1011,1.3588709677419355
561178.2950388349,7479975.336342099,Brockman_Iron_Formation,3202.168733035633,180,0.24193548387096775
559711.42507544,7481090.820405208,Brockman_Iron_Formation,2431.54962940557,441,0.592741935483871
558386.88447243,7482052.810128435,Brockman_Iron_Formation,1687.7744743606809,565,0.7594086021505376
554783.0886732349,7484462.284703805,Brockman_Iron_Formation,588.5654730791837,397,0.5336021505376344
568448.6841645851,7494947.1506146975,Brockman_Iron_Formation,2263.1902634789544,1226,1.6478494623655915
571207.7835993647,7494051.052589348,Brockman_Iron_Formation,1801.4652989234824,952,1.2795698924731183
572216.79520891,7494312.509642919,Brockman_Iron_Formation,2423.497970620872,1106,1.4865591397849462
573985.1554877551,7493519.010447415,Brockman_Iron_Formation,2413.8824164317193,864,1.1612903225806452
576969.0055624001,7489363.56095979,Brockman_Iron_Formation,3548.9246922275206,1968,2.6451612903225805
576529.12342031,7486467.045781525,Brockman_Iron_Formation,3153.688895021433,2149,2.888440860215054
576098.654521985,7484931.04018646,Brockman_Iron_Formation,2695.981684042037,1816,2.4408602150537635
575999.4513688246,7481707.0854252735,Brockman_Iron_Formation,3862.5540296017853,1573,2.114247311827957
542278.500379775,7489386.409866485,Brockman_Iron_Formation,4638.807802813485,1791,2.407258064516129
544026.970432885,7491314.915487045,Brockman_Iron_Formation,3081.5508629791493,579,0.7782258064516129
544932.2007127,7491702.909918185,Brockman_Iron_Formation,2239.675002607096,375,0.5040322580645161
547164.7438898401,7492417.4345955625,Brockman_Iron_Formation,1736.1110564748792,640,0.8602150537634409
549635.434485585,7492491.95423555,Brockman_Iron_Formation,1230.4868012858788,737,0.9905913978494624
551638.81363276,7492920.53274309,Brockman_Iron_Formation,1336.9625960930346,879,1.1814516129032258
555797.309919995,7492879.009894115,Brockman_Iron_Formation,1223.2031769777009,730,0.9811827956989247
558253.115321635,7493534.034132585,Brockman_Iron_Formation,1404.5875795953373,840,1.1290322580645162
561188.21023505,7494035.05939953,Brockman_Iron_Formation,1379.1428072600302,652,0.8763440860215054
564241.2300710899,7494139.3351778565,Brockman_Iron_Formation,1426.0971949362197,512,0.6881720430107527
565446.538869465,7494845.585955773,Brockman_Iron_Formation,2129.2403799984163,847,1.1384408602150538
567437.834759205,7495013.11014051,Brockman_Iron_Formation,2244.4630817408092,1143,1.5362903225806452
565351.2151530499,7480226.651045104,Brockman_Iron_Formation,4457.089675957923,51,0.06854838709677419
572630.194868275,7481679.53014461,Brockman_Iron_Formation,3225.294162786539,981,1.3185483870967742
570289.60042671,7482280.994657685,Brockman_Iron_Formation,1589.185569263428,522,0.7016129032258065
568058.675509625,7481879.1990839075,Brockman_Iron_Formation,1888.9874417075387,354,0.47580645161290325
514887.492124165,7497198.1494522225,Marra_Mamba_Iron_Formation,446.23314348421343,241,0.9305019305019305
572810.4165516513,7479463.897781887,Marra_Mamba_Iron_Formation,470.875379524073,62,0.23938223938223938
570393.8047565001,7478795.745813535,Marra_Mamba_Iron_Formation,621.7306618263474,17,0.06563706563706563
569768.21466422,7477640.714696055,Marra_Mamba_Iron_Formation,1797.443709447152,96,0.37065637065637064
570056.3546764663,7476138.535354719,Marra_Mamba_Iron_Formation,2012.617799005035,169,0.6525096525096525
579445.7706222951,7480272.710421866,Marra_Mamba_Iron_Formation,790.9567655526453,343,1.3243243243243243
567803.32067317,7430812.383939125,Marra_Mamba_Iron_Formation,885.6304784917563,371,1.4324324324324325
570778.9114180449,7429913.21101558,Marra_Mamba_Iron_Formation,834.0866333656693,214,0.8262548262548263
518771.44971903,7498179.445026347,Marra_Mamba_Iron_Formation,398.583554856192,87,0.3359073359073359
520879.898752265,7499580.965684395,Marra_Mamba_Iron_Formation,372.97675065174127,36,0.138996138996139
519117.6187522093,7498366.247762118,Marra_Mamba_Iron_Formation,391.5810499767682,73,0.28185328185328185
516064.299130245,7497267.921307085,Marra_Mamba_Iron_Formation,379.81755694086917,166,0.640926640926641
566219.52383141,7427389.09427494,Marra_Mamba_Iron_Formation,3085.8644756474705,1216,4.694980694980695
580582.939522945,7489067.309350075,Marra_Mamba_Iron_Formation,1334.083203199337,417,1.61003861003861
581790.545702525,7487580.8019676525,Marra_Mamba_Iron_Formation,1495.7904027752224,505,1.94980694980695
540979.6857098499,7491070.388060881,Marra_Mamba_Iron_Formation,504.0714859364589,163,0.6293436293436293
541796.24950384,7491616.39386792,Marra_Mamba_Iron_Formation,615.2764398552416,181,0.6988416988416989
542665.5047737199,7491860.149464212,Marra_Mamba_Iron_Formation,460.99260664340966,109,0.42084942084942084
543506.4137048586,7492671.062968055,Marra_Mamba_Iron_Formation,502.14445251442976,88,0.33976833976833976
544946.01838329,7493324.404472175,Marra_Mamba_Iron_Formation,667.9006928619523,91,0.35135135135135137
547031.748490365,7493296.9189272225,Marra_Mamba_Iron_Formation,264.62657106349167,112,0.43243243243243246
549672.33414539,7493591.45052854,Marra_Mamba_Iron_Formation,583.2100986344802,393,1.5173745173745175
551468.9924803551,7494004.738871478,Marra_Mamba_Iron_Formation,589.1022739488669,420,1.6216216216216217
554542.12908968,7493940.498247115,Marra_Mamba_Iron_Formation,375.15237433459765,240,0.9266409266409267
556025.695868335,7494317.760867225,Marra_Mamba_Iron_Formation,576.7901578373301,351,1.3552123552123552
557307.7192158999,7495106.271916205,Marra_Mamba_Iron_Formation,663.9865294847672,377,1.4555984555984556
558305.6349421472,7495923.142906749,Marra_Mamba_Iron_Formation,1496.2493030498267,704,2.718146718146718
561984.0735280251,7496885.28155936,Marra_Mamba_Iron_Formation,1085.7765628076636,269,1.0386100386100385
564769.020114165,7497452.31546643,Marra_Mamba_Iron_Formation,991.2430782038333,319,1.2316602316602316
567260.076525455,7497073.1203345675,Marra_Mamba_Iron_Formation,696.7547430240843,330,1.274131274131274
578522.911363065,7426190.94506691,Marra_Mamba_Iron_Formation,1716.1513852074947,354,1.3667953667953667
580014.859833805,7426830.715368445,Marra_Mamba_Iron_Formation,1693.8037923762042,387,1.494208494208494
580951.8233072,7427957.547581275,Marra_Mamba_Iron_Formation,4241.657023789706,1018,3.9305019305019306
581263.379940685,7428344.491563262,Marra_Mamba_Iron_Formation,2596.824823747887,678,2.617760617760618
581768.58163024,7428473.377307015,Marra_Mamba_Iron_Formation,2503.110103635542,706,2.7258687258687258
582772.660466555,7430063.07978541,Marra_Mamba_Iron_Formation,2149.1695653031306,734,2.833976833976834
584102.250640845,7431516.38997848,Marra_Mamba_Iron_Formation,1125.069022632677,480,1.8532818532818534
584866.1688150249,7432431.419118905,Marra_Mamba_Iron_Formation,836.4980014409117,387,1.494208494208494
615229.5997954849,7447505.84475175,Marra_Mamba_Iron_Formation,667.3343907753376,336,1.2972972972972974
616314.110377185,7449159.15391505,Marra_Mamba_Iron_Formation,276.12510289578813,122,0.47104247104247104
616697.63497595,7450944.918934475,Marra_Mamba_Iron_Formation,967.8861338852754,367,1.416988416988417
618036.6842242995,7452130.420513455,Marra_Mamba_Iron_Formation,1026.6933932933741,332,1.281853281853282
621437.3893921999,7454006.429969025,Marra_Mamba_Iron_Formation,1198.3844335686886,235,0.9073359073359073
643022.249880455,7474352.190253815,Marra_Mamba_Iron_Formation,1152.0134150359274,379,1.4633204633204633
641486.1503541999,7475490.4558791425,Marra_Mamba_Iron_Formation,1097.4246071759896,422,1.6293436293436294
638441.549935235,7477822.43966996,Marra_Mamba_Iron_Formation,602.3098607985687,235,0.9073359073359073
636909.790940835,7478447.190822011,Marra_Mamba_Iron_Formation,646.6538336245941,220,0.8494208494208494
635225.684014405,7478693.93926724,Marra_Mamba_Iron_Formation,1042.2412297569688,299,1.1544401544401544
632314.0099712149,7480143.000047175,Marra_Mamba_Iron_Formation,689.8821241231092,161,0.6216216216216216
629962.88510866,7481149.06962412,Marra_Mamba_Iron_Formation,779.44231564016,212,0.8185328185328186
629349.661502705,7481756.0739531275,Marra_Mamba_Iron_Formation,863.3286335351567,259,1.0
629362.225527335,7482626.82427921,Marra_Mamba_Iron_Formation,621.8546406142757,195,0.752895752895753
629855.264597325,7484575.33103703,Marra_Mamba_Iron_Formation,833.649744642256,318,1.2277992277992278
629718.0162574849,7486099.849897355,Marra_Mamba_Iron_Formation,801.7323576701091,354,1.3667953667953667
629297.6185962099,7486742.61838826,Marra_Mamba_Iron_Formation,804.4793108557218,388,1.498069498069498
627916.800560545,7487684.141445155,Marra_Mamba_Iron_Formation,643.9376738997606,307,1.1853281853281854
626436.384669355,7488121.150282902,Marra_Mamba_Iron_Formation,424.6662954608329,200,0.7722007722007722
624226.9415565401,7488714.657489205,Marra_Mamba_Iron_Formation,1212.7600127404612,623,2.4054054054054053
623931.6501049551,7490132.667404655,Marra_Mamba_Iron_Formation,994.6894094088519,545,2.1042471042471043
623165.405559345,7491492.46901813,Marra_Mamba_Iron_Formation,781.6678858835456,437,1.6872586872586872
620514.0963388099,7492961.290952384,Marra_Mamba_Iron_Formation,967.4047139987724,542,2.0926640926640925
617167.61023586,7494010.6197269,Marra_Mamba_Iron_Formation,1011.6522484434424,516,1.9922779922779923
614564.4054076499,7494156.175494975,Marra_Mamba_Iron_Formation,2392.584876122596,1060,4.0926640926640925
612869.98496711,7494740.22653561,Marra_Mamba_Iron_Formation,2528.5608990550863,873,3.370656370656371
609375.355231215,7495927.55115045,Marra_Mamba_Iron_Formation,2003.709279577367,469,1.8108108108108107
607454.42906696,7496480.06607157,Marra_Mamba_Iron_Formation,2101.10597092265,418,1.613899613899614
605780.11998516,7497664.066509655,Marra_Mamba_Iron_Formation,1552.0563215617608,269,1.0386100386100385
604582.29602658,7499042.06948685,Marra_Mamba_Iron_Formation,1281.9534670834018,200,0.7722007722007722
602843.4553442351,7500920.3482753085,Marra_Mamba_Iron_Formation,2424.367185590619,349,1.3474903474903475
601533.43356949,7501734.61979079,Marra_Mamba_Iron_Formation,3229.7360743383647,472,1.8223938223938223
599779.76389277,7502553.393584305,Marra_Mamba_Iron_Formation,3343.3241218345647,513,1.9806949806949807
599255.28503739,7503161.91016127,Marra_Mamba_Iron_Formation,3708.397849216598,592,2.2857142857142856
599008.69470982,7504316.184973145,Marra_Mamba_Iron_Formation,3418.8178247297765,582,2.247104247104247
598695.550793285,7504904.690125285,Marra_Mamba_Iron_Formation,4975.85661412745,879,3.393822393822394
597740.72813096,7505980.730008515,Marra_Mamba_Iron_Formation,4395.806808317365,827,3.193050193050193
596445.704835315,7506817.526038418,Marra_Mamba_Iron_Formation,4498.977558965642,887,3.4247104247104247
599012.84165828,7508057.755866955,Marra_Mamba_Iron_Formation,1688.1067490514545,295,1.138996138996139
624815.55469095,7457578.879768399,Marra_Mamba_Iron_Formation,1242.1964181883372,113,0.4362934362934363
626768.0745475099,7460273.11515319,Marra_Mamba_Iron_Formation,959.1955276042804,375,1.4478764478764479
629100.175478525,7461905.805671965,Marra_Mamba_Iron_Formation,840.1321782615843,367,1.416988416988417
572534.6007214048,7470714.962741203,Marra_Mamba_Iron_Formation,674.2313126717246,71,0.27413127413127414
573319.0696614899,7469452.139006255,Marra_Mamba_Iron_Formation,1177.8142660524193,112,0.43243243243243246
572695.945823095,7467479.35640446,Marra_Mamba_Iron_Formation,1228.345378684083,89,0.3436293436293436
570818.4135759401,7466487.03015741,Marra_Mamba_Iron_Formation,939.337882318073,60,0.23166023166023167
570147.86062275,7465233.43908419,Marra_Mamba_Iron_Formation,1335.1328400083967,60,0.23166023166023167
568153.229182585,7465040.69639452,Marra_Mamba_Iron_Formation,850.0995296232387,35,0.13513513513513514
566384.1231089099,7465473.403917465,Marra_Mamba_Iron_Formation,676.9803618276402,41,0.1583011583011583
563189.485929405,7466998.58569313,Marra_Mamba_Iron_Formation,317.2243750184048,31,0.11969111969111969
562173.749645795,7467379.644596495,Marra_Mamba_Iron_Formation,612.0718758697525,64,0.2471042471042471
561648.4392283001,7467904.3754103575,Marra_Mamba_Iron_Formation,576.125015150413,63,0.24324324324324326
560231.6189545251,7469509.94949235,Marra_Mamba_Iron_Formation,555.1871162944392,62,0.23938223938223938
560390.500527705,7471479.304677901,Marra_Mamba_Iron_Formation,613.733348790188,65,0.25096525096525096
560808.331383075,7473050.340068175,Marra_Mamba_Iron_Formation,676.2951258196267,65,0.25096525096525096
560481.310866785,7475177.096369605,Marra_Mamba_Iron_Formation,662.0856529813115,45,0.17374517374517376
559856.84459489,7476914.83302106,Marra_Mamba_Iron_Formation,789.5407145082927,4,0.015444015444015444
559705.78181074,7478573.56983927,Marra_Mamba_Iron_Formation,551.8114938339595,32,0.12355212355212356
544865.308746795,7508355.144806145,Marra_Mamba_Iron_Formation,428.7061140926666,26,0.10038610038610038
543948.80037056,7506864.398515895,Marra_Mamba_Iron_Formation,241.90497396233692,27,0.10424710424710425
542739.87563304,7504741.648057965,Marra_Mamba_Iron_Formation,544.0337414427571,116,0.44787644787644787
540523.16433869,7503325.15400174,Marra_Mamba_Iron_Formation,325.7453074776676,78,0.30115830115830117
537952.6905177,7502403.394207573,Marra_Mamba_Iron_Formation,604.3819314994771,79,0.305019305019305
537322.756298895,7501665.384569908,Marra_Mamba_Iron_Formation,707.7767631572444,60,0.23166023166023167
535976.235242035,7500689.37527097,Marra_Mamba_Iron_Formation,563.883498915508,30,0.11583011583011583
533973.322862685,7500763.609422315,Marra_Mamba_Iron_Formation,350.63463970681295,90,0.3474903474903475
532443.9799124349,7500781.591199865,Marra_Mamba_Iron_Formation,319.9116664519184,122,0.47104247104247104
529429.349794275,7500744.063720685,Marra_Mamba_Iron_Formation,348.65987269491075,172,0.6640926640926641
561697.2122773409,7431744.043447405,Marra_Mamba_Iron_Formation,430.62070840568606,298,1.1505791505791505
567782.244196645,7432518.643811265,Jeerinah_Formation,2174.6365457670986,999,1.6112903225806452
581870.565353665,7433913.11537403,Jeerinah_Formation,3726.190719397579,1385,2.2338709677419355
581510.299819275,7436227.889579035,Jeerinah_Formation,4077.416179591609,1656,2.670967741935484
585686.02091495,7442338.569948345,Jeerinah_Formation,3158.752974164669,1738,2.803225806451613
590915.823500325,7442672.22084888,Jeerinah_Formation,2628.070302012445,1547,2.4951612903225806
595011.5892686751,7443019.03113823,Jeerinah_Formation,3424.609361006417,1809,2.917741935483871
599854.3990950701,7444700.146361385,Jeerinah_Formation,3330.5426505230157,1523,2.456451612903226
604083.4602349349,7446608.294674205,Jeerinah_Formation,3871.5344729621534,1173,1.8919354838709677
608324.4290887236,7449071.817605209,Jeerinah_Formation,4977.792452061086,1562,2.5193548387096776
614849.744584585,7453852.70473045,Jeerinah_Formation,3356.6068019446143,1121,1.8080645161290323
618084.3054554451,7457618.479417955,Jeerinah_Formation,4583.799106583563,725,1.1693548387096775
619935.150079075,7460332.70432912,Jeerinah_Formation,4707.9723164283505,581,0.9370967741935484
624136.0586627701,7463737.04573078,Jeerinah_Formation,4362.247334399976,3085,4.975806451612903
516251.01133158,7495077.6591910925,Jeerinah_Formation,2835.8646023762926,967,1.5596774193548386
514928.34969722,7494435.650271805,Jeerinah_Formation,2549.902961016747,1077,1.7370967741935484
535057.600468825,7439497.394413845,Jeerinah_Formation,2371.661384488222,997,1.6080645161290323
537310.265350105,7440769.90504269,Jeerinah_Formation,2954.2425283799744,1175,1.8951612903225807
542982.885458485,7439438.895708309,Jeerinah_Formation,1635.1952003886045,664,1.070967741935484
544269.9181514143,7439077.838621939,Jeerinah_Formation,1487.6830606627661,615,0.9919354838709677
546350.79073866,7438942.6341112275,Jeerinah_Formation,1639.9813782216702,660,1.064516129032258
549930.194800055,7437866.105418825,Jeerinah_Formation,1126.6410345956738,479,0.7725806451612903
532079.5470384021,7460047.383156167,Jeerinah_Formation,1260.9126542451309,507,0.817741935483871
528706.3454053199,7459046.473950598,Jeerinah_Formation,1950.8922842666968,1100,1.7741935483870968
527084.0487073751,7458577.234500395,Jeerinah_Formation,1983.1249803960409,1142,1.8419354838709678
525591.11997365,7458718.509860394,Jeerinah_Formation,1695.7558281596673,1018,1.6419354838709677
522284.526535685,7458854.543829295,Jeerinah_Formation,1722.6236470157644,870,1.403225806451613
580155.123012315,7495354.804667029,Jeerinah_Formation,4121.116880260581,522,0.8419354838709677
582124.397341545,7494239.568338795,Jeerinah_Formation,4294.522521231218,405,0.6532258064516129
582944.854266935,7492259.07027714,Jeerinah_Formation,3511.686638019046,20,0.03225806451612903
565182.6033139471,7431331.6526184175,Jeerinah_Formation,2898.501570881568,1508,2.432258064516129
546814.4842856999,7509015.89435621,Jeerinah_Formation,1631.3315945199813,99,0.1596774193548387
546554.839300695,7507254.39917259,Jeerinah_Formation,2025.7655533294856,176,0.2838709677419355
545686.9154202649,7505963.90009622,Jeerinah_Formation,1961.5644563030319,289,0.4661290322580645
544312.5396986599,7503813.6549708,Jeerinah_Formation,1779.0828948685746,412,0.6645161290322581
541623.7995867,7501425.648366075,Jeerinah_Formation,2190.1673852812696,520,0.8387096774193549
539300.193813695,7500260.639548105,Jeerinah_Formation,2503.898571436904,337,0.5435483870967742
537734.458982035,7499327.129667493,Jeerinah_Formation,2279.933893539567,40,0.06451612903225806
535046.115565445,7499014.111893943,Jeerinah_Formation,1779.4106939391636,274,0.44193548387096776
532418.00073022,7499336.08976131,Jeerinah_Formation,1447.9345653219134,526,0.8483870967741935
530506.12582532,7499548.580310315,Jeerinah_Formation,1201.5977189628607,524,0.8451612903225807
529701.96420988,7499465.06933288,Jeerinah_Formation,1479.4702540498909,678,1.0935483870967742
526257.589963555,7499154.03034571,Jeerinah_Formation,1069.9461768940823,411,0.6629032258064517
524474.734576225,7498880.760496575,Jeerinah_Formation,1265.2225509376538,337,0.5435483870967742
522981.845428395,7498274.23395211,Jeerinah_Formation,1630.2373524551658,316,0.5096774193548387
521093.83031336,7497756.215990165,Jeerinah_Formation,1841.2440015425495,187,0.3016129032258065
519839.829838553,7495951.775144587,Jeerinah_Formation,2440.256501401585,345,0.5564516129032258
642055.981226985,7472139.45485816,Jeerinah_Formation,2554.590605043686,682,1.1
640215.879752555,7473673.719969785,Jeerinah_Formation,2312.1494529543743,795,1.282258064516129
638740.0214334549,7474910.2304971125,Jeerinah_Formation,2257.9322217029176,846,1.364516129032258
638045.114097735,7475520.728577048,Jeerinah_Formation,2154.979415286704,808,1.303225806451613
633960.6093349201,7476851.98054064,Jeerinah_Formation,2232.785272042472,499,0.8048387096774193
630673.445467405,7477662.3062315015,Jeerinah_Formation,2911.061012277788,412,0.6645161290322581
628408.375675265,7479440.86967464,Jeerinah_Formation,2324.244578840487,446,0.7193548387096774
627559.4834535299,7480785.34869847,Jeerinah_Formation,2034.830347352692,465,0.75
627451.02330447,7483360.35479183,Jeerinah_Formation,2054.277579194569,483,0.7790322580645161
627883.6313228649,7484500.09930847,Jeerinah_Formation,1923.3116244063424,563,0.9080645161290323
626865.143953765,7486483.89405976,Jeerinah_Formation,1534.7571294991126,560,0.9032258064516129
614421.89919402,7489672.05947384,Jeerinah_Formation,4567.090856588689,2730,4.403225806451613
609922.51482135,7492082.79517851,Jeerinah_Formation,4089.254782515817,1562,2.5193548387096776
606931.19029055,7493619.319292992,Jeerinah_Formation,2911.7736318196644,788,1.270967741935484
603994.349753235,7494965.525110714,Jeerinah_Formation,3502.383222340055,688,1.1096774193548387
601397.36563137,7497943.325767205,Jeerinah_Formation,3402.092586735477,441,0.7112903225806452
598909.130998075,7501138.37934487,Jeerinah_Formation,1667.2761758201145,233,0.3758064516129032
597250.249808585,7503613.459555645,Jeerinah_Formation,1857.325756991613,320,0.5161290322580645
594000.50913409,7506917.581820395,Jeerinah_Formation,4165.216904681448,807,1.3016129032258064
566232.0355074201,7498867.113667905,Jeerinah_Formation,1702.5431509499285,629,1.014516129032258
568833.1165350201,7498875.165288825,Jeerinah_Formation,2314.8339321143435,986,1.5903225806451613
570231.8309152201,7499456.439267935,Jeerinah_Formation,2786.4759229028755,1054,1.7
577821.69458952,7466840.3550379,Jeerinah_Formation,4800.659703588708,150,0.24193548387096775
567881.910473065,7461499.911189385,Jeerinah_Formation,3550.546060996311,317,0.5112903225806451
565601.949668695,7462145.420113235,Jeerinah_Formation,3566.3550340789857,227,0.36612903225806454
563796.20520296,7463548.63541445,Jeerinah_Formation,2669.044612400046,31,0.05
