WKT	objectid	code	group_	min_age_ma	max_age_ma	unitname	rocktype1	rocktype2	descriptn
"POLYGON ((635262.2799236201 7467463.32046268, 634092.79861454 7467940.86112186, 632796.97137288 7468265.91099107, 632257.15070853 7468421.93949618, 632148.43934612 7468301.45247077, 632096.55951242 7468091.94923721, 632070.05006619 7467868.95096215, 632018.25202306 7467671.95841715, 631953.69041328 7467468.96017684, 631870.0582788 7467271.97183879, 631697.15093276 7467030.97048815, 631288.95184357 7466778.48878445, 631078.58131286 7466677.99819198, 630893.63111053 7466571.01047895, 630605.48812614 7466363.53241822, 630515.61008483 7466363.02825535, 630275.91854547 7466394.55128444, 629400.49045263 7466561.08912534, 628960.8299306 7466683.10980513, 628420.68183537 7466775.1393289, 627836.28127276 7466905.60931755, 627156.6317430401 7467062.05973684, 626458.00851144 7467243.99968682, 625905.3005095 7467342.45156915, 624938.93190251 7467392.36847599, 624621.58060908 7467521.33997545, 624540.07894932 7467763.31893637, 624578.83836814 7467890.83921602, 624713.08889468 7468029.83073104, 624974.00021292 7468079.3498825, 625476.71091522 7468140.40040723, 625889.82069622 7468099.92791097, 626469.08971398 7468217.97152162, 626730.54978047 7468388.48048156, 626960.56064506 7468615.9924965, 627025.05999256 7468793.9993115, 628964.76155022 7468821.56153241, 628965.19129644 7468911.07161321, 628901.99997063 7469006.56172921, 628636.00107397 7469237.05951097, 628280.89008102 7469443.06044652, 627887.52977507 7469623.030011, 627525.05823054 7469625.00234966, 626780.72143387 7469565.46079546, 626450.32147834 7469611.93028096, 626311.4925291 7469847.92102389, 626351.02999934 7470127.91092214, 626440.5687935899 7470235.4120687, 626688.86890101 7470297.9282844, 627102.2824416501 7470320.96035257, 627534.83220946 7470331.47197151, 627872.17750359 7470406.00947894, 628026.74930096 7470806.00085587, 628047.63945633 7471187.97999886, 627934.51875007 7471474.970758, 627636.54025517 7471660.94949243, 626880.97857603 7471900.90113114, 626456.26001958 7472170.36932107, 626260.56986119 7472483.3483546, 626223.07900528 7472616.84985573, 626292.88014936 7472578.35153737, 626521.39189963 7472500.8602737, 626870.80136779 7472422.87941406, 627486.90127488 7472266.40872173, 628147.86036163 7472199.45844493, 628662.9196598 7472183.96029151, 629171.42947418 7472123.96163426, 629570.80923621 7471873.45026299, 629944.16086137 7471476.94890695, 630260.0483409 7471048.45787669, 630614.69178926 7470721.95846004, 631097.4299841 7470604.96013128, 631688.9204153901 7470607.93834402, 632114.02010661 7470414.93004474, 632596.23083131 7470176.42102302, 633104.67995601 7470110.40064348, 633605.71869896 7469814.8780235, 634004.9184931699 7469513.36877947, 634549.91954294 7469115.86034058, 635236.65914634 7468499.32907489, 635549.27896039 7467978.301823, 635644.21125043 7467313.79988158, 635262.2799236201 7467463.32046268))"	"7683"	"Hardey Formation"	"Fortescue Group"	"2749.0"	"2766.0"	"A-FOh-xs-f"	"sedimentary siliciclastic"	"igneous felsic volcanic"	"Sedimentary and felsic volcanic rocks; local intrusive rocks"
"POLYGON ((544579.53048045 7476504.13051831, 544635.30935573 7476185.6292171, 544697.56071028 7475911.61879936, 544760.11179584 7475688.60860872, 544803.5404565301 7475472.10934399, 544809.11140277 7475293.61811545, 544795.8613814201 7475198.12126089, 544744.5725979001 7475103.10938908, 544706.1590444701 7475046.10969697, 544699.73989818 7475046.10992834, 544440.75061997 7475397.62110394, 544257.6007033699 7475666.10028237, 544150.7287816301 7475933.60980426, 544019.37018546 7476380.11160806, 543982.23927846 7476596.63148853, 543971.59860207 7477042.14110271, 543984.66028306 7477112.14026553, 544003.99001284 7477163.14045784, 544137.38020216 7477130.63048583, 544245.43982986 7477117.1421511, 544398.1812338 7477135.63909908, 544410.8705882001 7477129.1391502, 544486.60044895 7477014.13912995, 544517.34155864 7476797.64893576, 544579.53048045 7476504.13051831))"	"16773"	"Mount Roe Basalt"	"Fortescue Group"	"2772.0"	"2775.0"	"A-FOr-b"	"igneous mafic volcanic"	"None"	"Basaltic volcanic rock; local volcaniclastic and siliciclastic rocks"
"POLYGON ((561738.8505682 7436902.72678066, 561196.38846921 7437058.22872709, 560149.07010722 7437324.25125793, 559751.61854162 7437434.27065323, 559392.12130227 7437544.26879839, 559348.64191692 7437683.76308806, 559229.94064297 7437931.27026019, 559016.30097144 7438147.78143547, 558656.95756425 7438295.27847976, 558228.07003918 7438431.28216241, 557761.5114713 7438604.78842503, 556822.71987706 7439079.2895613, 556508.38816138 7439365.78840632, 556414.64099305 7439562.28894031, 556309.6597001 7440018.2894682, 556297.89278719 7440189.28070456, 556298.6416622 7440328.29084043, 556311.7904232499 7440423.28140746, 556324.5203111999 7440448.29119846, 556324.62982023 7440837.2882375, 556571.9880209001 7441435.28887884, 556611.98933266 7441467.29092662, 556960.50102946 7441278.28024782, 557185.79844212 7441350.77895377, 557392.628056 7441481.26983371, 558281.04818735 7441910.28060839, 558526.1615149199 7442162.77047368, 558644.03960198 7442669.76906013, 558715.9611214 7442960.76892437, 558880.85862708 7443311.26909321, 559128.2281805 7443950.2816009, 559128.19896531 7444259.77118774, 559107.5724854 7444589.7690766, 559148.830022 7444981.26927735, 559313.67862824 7445311.27095315, 559561.12133801 7445537.77951095, 560143.31111705 7445767.26996995, 560465.91163316 7445847.78168658, 560637.53834225 7446048.78019751, 560973.7087553 7446299.77914902, 560794.87076493 7447129.26796313, 560927.7474943399 7447172.76759625, 561168.13846983 7447221.78077391, 561433.53073198 7447226.27101858, 562026.75061847 7447121.28073886, 562254.00879712 7447088.2799387, 562475.0697434701 7447073.77966782, 562664.5998707199 7447072.78227188, 562955.8289935 7447190.79124089, 563063.62020148 7447272.28940967, 563114.63083706 7447354.2903907, 563140.32123139 7447430.29141774, 563147.60759783 7447619.78941806, 563141.91080434 7447746.29868961, 563123.60102724 7447853.79047537, 563086.22936195 7447955.28815535, 563010.85983724 7448044.29937092, 562853.47129738 7448146.80093885, 562632.93005891 7448255.79898205, 562311.30000027 7448352.78823782, 561630.13098353 7448578.26993735, 561258.04090497 7448682.27965674, 560967.77858106 7448753.77863756, 560595.12763645 7448768.77887571, 560393.0131481501 7448788.7795572, 560228.79807039 7448789.77857484, 560165.69129318 7448803.29219393, 559692.7392984499 7450153.28019536, 559951.88058763 7450176.77806364, 560027.7016914299 7450176.27883232, 560482.09162375 7450091.28894405, 560778.44213187 7449988.28951012, 561087.22986188 7449840.80088043, 561654.10877926 7449520.77929708, 562044.82202808 7449328.28736872, 562378.7403490799 7449174.29115449, 562694.07101785 7449058.28898755, 563034.84083117 7448992.81018827, 563325.39974554 7448984.79031556, 563391.9999284199 7449629.29979686, 563429.9088931 7449873.30982733, 564129.2518688299 7449740.80957651, 564357.80751422 7449635.30075151, 564656.6114628901 7449336.3080238, 564721.02088043 7448880.79957114, 564733.37011923 7448829.80861223, 564783.44069341 7448741.31091256, 564871.4718876 7448664.80963747, 565136.3312399799 7448567.80848662, 565426.5896527 7448509.3085201, 565552.89734561 7448494.3179039, 565874.3896624 7448367.32080075, 566132.24103611 7448144.32111496, 566364.73031547 7447908.82029886, 566584.91065044 7447742.82132957, 566306.5970064 7447532.3512825, 565100.71964227 7446620.29960799, 565187.7323313199 7446354.30140187, 565369.97870826 7446169.30172177, 565584.52002075 7446123.79836902, 565875.08960823 7446121.80056094, 566096.44949269 7446171.30098373, 566254.46058667 7446182.80208002, 566361.32958682 7446087.31926965, 566548.5287219 7445649.30073086, 566762.3691042199 7445458.30926446, 567058.66890708 7445348.82004821, 567285.80890306 7445290.32888098, 567828.59039435 7445192.3473914, 567948.55063644 7445165.85724778, 567979.99052108 7445146.85802743, 568477.9585919901 7444928.36921177, 568899.96829805 7444691.89877698, 569240.55951665 7444581.90916376, 569574.78037679 7444459.9220402, 569845.2194343799 7444236.44000367, 570020.43872884 7443912.93775479, 570119.58130979 7443551.96079536, 570099.17978113 7443267.44187334, 570072.7399974 7443052.44973218, 570090.50039466 7442830.95050578, 570334.60105592 7442399.46202546, 570630.7295259699 7442239.47993538, 570940.06023802 7442199.47781298, 571204.8907645399 7442102.48872584, 571437.7315368 7441930.49776409, 571594.54115422 7441708.01226474, 572141.21975452 7442349.5198336, 572197.90088108 7442324.0090742, 572336.20918421 7442196.52050865, 572436.79950223 7442088.52991499, 572549.54167475 7441910.51800734, 572705.39055983 7441517.51944849, 572798.3406045299 7441175.02856332, 572841.16141294 7440909.52976716, 572865.15963887 7440669.04040874, 572862.75088762 7440213.52965486, 572848.64762223 7439935.54228833, 572758.8113401301 7439683.01922248, 572637.94165056 7439519.53227177, 572472.65235351 7439330.52200514, 572250.57066758 7439148.52736761, 572079.07932826 7438972.51934309, 572786.34053978 7438779.95496247, 573006.41060184 7438720.0291263, 572974.4496165999 7438650.53999332, 572800.67927024 7438044.53135463, 572666.22850391 7437716.52934617, 572455.19043782 7437231.0188673, 572252.16858234 7436711.51860215, 572001.8697059799 7436568.51869838, 571608.4205818 7436568.51157199, 570839.40102029 7436442.98907774, 570410.23029609 7436425.47811588, 569929.92085392 7436368.45777474, 569512.86141204 7436345.95033783, 568481.95986702 7436137.41888892, 568127.98044604 7436095.909925, 567818.2887262 7436078.8996607, 567470.8990529299 7436087.39102158, 566978.3388648001 7436134.88009188, 566302.99947574 7436252.86047677, 565741.40844388 7436383.33962495, 565350.09004418 7436448.82988, 565040.62012939 7436457.32030711, 564705.73833725 7436453.31124842, 564199.9803434 7436393.30070554, 563580.9198953999 7436391.28993708, 563006.37814327 7436470.75946673, 562545.9802541001 7436619.24078919, 562129.9894475701 7436799.23028129, 561738.8505682 7436902.72678066), (566367.76104122 7440123.35928639, 565918.8597826899 7440056.84813599, 564990.16095854 7440062.82813076, 564529.1479274 7440084.83008093, 564270.82987209 7440212.80824251, 564082.42292305 7440435.31939166, 563900.2396783601 7440632.79938402, 563597.86062004 7440786.3002936, 563338.87878645 7440800.7891857, 563016.72107896 7440802.78011068, 562618.53187209 7440761.27077998, 562276.90084771 7440681.25974837, 562030.08707537 7440588.25981744, 561865.1508078 7440462.74939157, 561775.82259545 7440305.25163209, 561762.2097925399 7440115.24993686, 561843.29072062 7439918.74800671, 561962.8686681601 7439835.75924016, 562050.72024525 7439727.75214013, 562050.17915142 7439613.75920053, 561967.32172388 7439487.76093571, 561865.92947139 7439425.24903147, 561600.00021352 7439319.74111687, 561492.50960646 7439295.23782199, 560446.02156456 7439713.26052543, 558655.79908565 7440464.77013524, 558616.6285936401 7440224.76062426, 558634.72947941 7440066.27031976, 558760.37048144 7439926.26916187, 559087.93998438 7439759.76983455, 559447.5808364 7439662.76018338, 559781.54067064 7439502.25941764, 559925.9111511 7439330.75891214, 559987.74108926 7439070.7487057, 560030.74135723 7438842.76141103, 560111.60042226 7438595.75970619, 560356.09023779 7438246.24853553, 560576.54052673 7438112.24043214, 560942.35050972 7438002.24170443, 561112.85888611 7437994.75073857, 561277.1902704 7438006.23987029, 561340.4906342099 7438031.22940128, 561416.37984803 7438043.23754024, 561906.74894094 7437591.24030275, 562046.03084042 7437634.24844154, 562393.32265059 7437613.24947472, 562784.1083854201 7437439.75981274, 563137.54791104 7437374.25999481, 563491.3816835301 7437384.79058501, 563864.23948839 7437407.29742152, 564376.01119086 7437410.3002359, 564981.94857325 7437317.82117092, 565291.1391840701 7437239.84054286, 565984.3522611801 7436919.35103907, 566280.86017318 7436841.36266326, 566545.69099228 7436744.87055862, 566803.97975092 7436610.36830793, 567195.3285631899 7436544.38931772, 567612.06721605 7436503.90083523, 568193.22075594 7436487.4098225, 568559.75979504 7436516.41824619, 569837.69975631 7436855.95946132, 570210.84045372 7436929.47135727, 570729.84153344 7437115.99043173, 570825.35050141 7437254.48834189, 570832.85126522 7437475.48034002, 570739.15889438 7437665.98181922, 570588.06924112 7437774.48006325, 570392.76832947 7437876.97027401, 570229.26029845 7438023.47916556, 570027.8111043799 7438151.47136448, 569813.43107451 7438228.45921975, 569554.50185288 7438249.46027127, 569276.54019538 7438250.93811126, 569087.29153179 7438302.95054613, 568942.41922033 7438373.42969213, 568860.60958472 7438437.44243908, 568639.91798306 7438520.93103971, 569033.46531178 7438874.2527025, 569534.97128155 7439324.45921991, 569302.4581993599 7439553.95053812, 569018.81862657 7439688.45121364, 568640.11136352 7439747.94074458, 568135.63128402 7439921.91836282, 567781.86021275 7439924.3996023, 567440.51944499 7439894.90867723, 567112.72064761 7440023.38072958, 566702.69854194 7440139.87102038, 566367.76104122 7440123.35928639))"	"16857"	"Mount Roe Basalt"	"Fortescue Group"	"2772.0"	"2775.0"	"A-FOr-b"	"igneous mafic volcanic"	"None"	"Basaltic volcanic rock; local volcaniclastic and siliciclastic rocks"
