GROUP_,id,x,y,z,code
Hamersley Group,14341,570338.7014291,7474564.92862572,731.,Wittenoom_Formation
Hamersley Group,14341,570795.33112573,7474108.44198903,716.,Wittenoom_Formation
Hamersley Group,14341,571413.11057157,7473543.95174834,718.,Wittenoom_Formation
Hamersley Group,14341,571627.97076188,7473355.96115015,697.,Wittenoom_Formation
Hamersley Group,14341,572030.86980253,7472845.95961344,694.,Wittenoom_Formation
Hamersley Group,14341,572483.71099011,7472506.95032025,694.,Wittenoom_Formation
Hamersley Group,14341,572648.54974541,7472396.93956635,694.,Wittenoom_Formation
Hamersley Group,14341,572802.42122135,7472265.44168486,694.,Wittenoom_Formation
Hamersley Group,14341,572901.34009721,7472144.44996733,697.,Wittenoom_Formation
Hamersley Group,14341,572967.25993779,7472012.43957371,697.,Wittenoom_Formation
Hamersley Group,14341,573000.20037991,7471858.43078305,697.,Wittenoom_Formation
Hamersley Group,14341,572978.27036625,7471660.92974513,697.,Wittenoom_Formation
Hamersley Group,14341,572923.28084901,7471539.93005014,697.,Wittenoom_Formation
Hamersley Group,14341,572681.51126814,7471385.91939886,699.,Wittenoom_Formation
Hamersley Group,14341,572593.59037814,7471297.92998052,699.,Wittenoom_Formation
Hamersley Group,14341,572516.65150328,7471133.4180437,699.,Wittenoom_Formation
Hamersley Group,14341,572494.68902407,7470913.42166923,699.,Wittenoom_Formation
Hamersley Group,14341,615156.40096433,7445920.57229168,694.,Wittenoom_Formation
Hamersley Group,14341,615770.8090439,7446973.12181917,555.,Wittenoom_Formation
Hamersley Group,14341,615971.74985508,7447676.62944191,544.,Wittenoom_Formation
Hamersley Group,14341,616172.7405802,7448279.63820649,594.,Wittenoom_Formation
Hamersley Group,14341,616423.92819157,7448832.15998415,557.,Wittenoom_Formation
Hamersley Group,14341,616876.0612167,7449510.67912167,699.,Wittenoom_Formation
Hamersley Group,14341,617252.83191638,7450038.2103456,699.,Wittenoom_Formation
Hamersley Group,14341,617730.13821524,7450766.72096648,600.,Wittenoom_Formation
Hamersley Group,14341,618006.47970336,7451067.72814779,621.,Wittenoom_Formation
Hamersley Group,14341,618358.1624896,7451369.2194435,576.,Wittenoom_Formation
Hamersley Group,14341,618935.86907159,7451721.20835277,586.,Wittenoom_Formation
Hamersley Group,14341,619527.56208487,7452027.19938992,688.,Wittenoom_Formation
Hamersley Group,14341,619866.62032296,7451961.68903534,688.,Wittenoom_Formation
Hamersley Group,14341,585828.06961643,7438230.77863257,653.,Wittenoom_Formation
Hamersley Group,14341,585853.19056934,7438381.78946949,653.,Wittenoom_Formation
Hamersley Group,14341,586079.30203617,7438557.29851055,595.,Wittenoom_Formation
Hamersley Group,14341,586405.9004991,7438683.30052421,595.,Wittenoom_Formation
Hamersley Group,14341,587058.93996297,7438884.33193818,672.,Wittenoom_Formation
Hamersley Group,14341,587471.90476505,7438998.96970885,534.,Wittenoom_Formation
Hamersley Group,14341,587963.28845139,7439135.3591322,544.,Wittenoom_Formation
Hamersley Group,14341,588737.18390278,7439223.67500381,616.,Wittenoom_Formation
Hamersley Group,14341,588931.14790231,7439245.80342707,616.,Wittenoom_Formation
Hamersley Group,14341,589268.92745658,7439284.33297956,616.,Wittenoom_Formation
Hamersley Group,14341,589721.22512689,7439335.91315001,616.,Wittenoom_Formation
Hamersley Group,14341,590000.77776954,7439367.78630237,624.,Wittenoom_Formation
Hamersley Group,14341,590827.00823735,7439461.95762094,667.,Wittenoom_Formation
Hamersley Group,14341,591503.9086851,7439510.4332043,654.,Wittenoom_Formation
Hamersley Group,14341,591882.0518964,7439537.50009758,654.,Wittenoom_Formation
Hamersley Group,14341,577927.77052582,7424943.41942093,556.,Wittenoom_Formation
Hamersley Group,14341,578052.82941129,7424997.42149455,556.,Wittenoom_Formation
Hamersley Group,14341,578169.0189985,7425007.91869004,556.,Wittenoom_Formation
Hamersley Group,14341,578285.26233572,7425007.91118638,556.,Wittenoom_Formation
Hamersley Group,14341,578443.62827814,7424912.90859929,556.,Wittenoom_Formation
Hamersley Group,14341,578591.49920889,7424775.4092921,556.,Wittenoom_Formation
Hamersley Group,14341,578823.89087962,7424585.40881093,525.,Wittenoom_Formation
Hamersley Group,14341,578971.36898531,7424527.90989874,525.,Wittenoom_Formation
Hamersley Group,14341,579056.6404068,7424368.91014034,525.,Wittenoom_Formation
Hamersley Group,14341,579225.32943952,7424511.40894066,525.,Wittenoom_Formation
Hamersley Group,14341,579341.52992465,7424669.91035223,525.,Wittenoom_Formation
Hamersley Group,14341,579521.0893482,7424880.91112911,530.,Wittenoom_Formation
Hamersley Group,14341,579769.56772562,7425069.92048506,530.,Wittenoom_Formation
Hamersley Group,14341,579815.0099154,7424982.42163561,530.,Wittenoom_Formation
Hamersley Group,14341,580013.649973,7425090.92875984,522.,Wittenoom_Formation
Hamersley Group,14341,580268.58017905,7425218.42953414,522.,Wittenoom_Formation
Hamersley Group,14341,580672.34878343,7425388.43727791,526.,Wittenoom_Formation
Hamersley Group,14341,581012.28024785,7425515.92930799,526.,Wittenoom_Formation
Hamersley Group,14341,581543.52020847,7425728.45138408,519.,Wittenoom_Formation
Hamersley Group,14341,582393.45903977,7426004.46860819,520.,Wittenoom_Formation
Hamersley Group,14341,582945.91926685,7426301.98082596,529.,Wittenoom_Formation
Hamersley Group,14341,583625.83891548,7426769.51046743,518.,Wittenoom_Formation
Hamersley Group,14341,583944.61064403,7427216.0275698,535.,Wittenoom_Formation
Hamersley Group,14341,584284.56086798,7427938.57134688,535.,Wittenoom_Formation
Hamersley Group,14341,584518.32082862,7428554.58840065,547.,Wittenoom_Formation
Hamersley Group,14341,584709.55812277,7429341.11873917,563.,Wittenoom_Formation
Hamersley Group,14341,584752.07151925,7429872.12115733,570.,Wittenoom_Formation
Hamersley Group,14341,584815.80026365,7430530.6378414,595.,Wittenoom_Formation
Hamersley Group,14341,585070.74020315,7431338.16088705,637.,Wittenoom_Formation
Hamersley Group,14341,585325.74840288,7431805.67876088,594.,Wittenoom_Formation
Hamersley Group,14341,585899.42963664,7432209.69886642,632.,Wittenoom_Formation
Hamersley Group,14341,586342.35045908,7432340.21853521,576.,Wittenoom_Formation
Hamersley Group,14341,586726.51914104,7432552.23875131,565.,Wittenoom_Formation
Hamersley Group,14341,587070.9600773,7432777.24170206,503.,Wittenoom_Formation
Hamersley Group,14341,587402.12969198,7433081.74991617,586.,Wittenoom_Formation
Hamersley Group,14341,587614.15917948,7433439.78036645,631.,Wittenoom_Formation
Hamersley Group,14341,587787.44072272,7434186.28936841,618.,Wittenoom_Formation
Hamersley Group,14341,587773.16227526,7434632.29072797,618.,Wittenoom_Formation
Hamersley Group,14341,587636.69895213,7435090.80074671,622.,Wittenoom_Formation
Hamersley Group,14341,587464.72438632,7435331.58970085,622.,Wittenoom_Formation
Hamersley Group,14341,587158.73540209,7435759.9926784,641.,Wittenoom_Formation
Hamersley Group,14341,587074.82334848,7435877.46905905,641.,Wittenoom_Formation
Hamersley Group,14341,586806.90036871,7436252.54327445,658.,Wittenoom_Formation
Hamersley Group,14341,586506.33978347,7436673.27876346,673.,Wittenoom_Formation
Hamersley Group,14341,586357.14176647,7436998.0589049,571.,Wittenoom_Formation
Hamersley Group,14341,586259.84136168,7437209.85724183,571.,Wittenoom_Formation
Hamersley Group,14341,586079.31845684,7437602.79158233,570.,Wittenoom_Formation
Hamersley Group,14341,585878.3317469,7437979.77960779,686.,Wittenoom_Formation
Hamersley Group,14341,632291.54165501,7447251.09340792,608.,Boolgeeda_Iron_Formation
Hamersley Group,14341,632404.09952681,7447180.09241539,608.,Boolgeeda_Iron_Formation
Hamersley Group,14341,632472.20009651,7447120.08978125,608.,Boolgeeda_Iron_Formation
Hamersley Group,14341,632686.89966257,7446884.07011822,608.,Boolgeeda_Iron_Formation
Hamersley Group,14341,632753.02147907,7446837.58093682,608.,Boolgeeda_Iron_Formation
Hamersley Group,14341,632828.76959093,7446813.07802002,598.,Boolgeeda_Iron_Formation
Hamersley Group,14341,632915.28878444,7446812.07924987,598.,Boolgeeda_Iron_Formation
Hamersley Group,14341,633248.03102612,7446879.56894342,598.,Boolgeeda_Iron_Formation
Hamersley Group,14341,633341.75216758,7446883.57790393,598.,Boolgeeda_Iron_Formation
Hamersley Group,14341,633426.10925899,7446868.57931378,598.,Boolgeeda_Iron_Formation
Hamersley Group,14341,633506.48837183,7446837.58860418,636.,Boolgeeda_Iron_Formation
Hamersley Group,14341,633583.35887241,7446793.58967501,636.,Boolgeeda_Iron_Formation
Hamersley Group,14341,633692.86045551,7446711.0992049,630.,Boolgeeda_Iron_Formation
Hamersley Group,14341,633864.74843012,7446553.10876034,630.,Boolgeeda_Iron_Formation
Hamersley Group,14341,634021.99918887,7446384.12006775,630.,Boolgeeda_Iron_Formation
Hamersley Group,14341,634129.51000593,7446240.6410695,599.,Boolgeeda_Iron_Formation
Hamersley Group,14341,634194.80142953,7446126.13027307,599.,Boolgeeda_Iron_Formation
Hamersley Group,14341,634261.23005773,7445967.63888348,588.,Boolgeeda_Iron_Formation
Hamersley Group,14341,634432.18120894,7445419.15141914,672.,Boolgeeda_Iron_Formation
Hamersley Group,14341,634510.58142965,7445214.15962182,672.,Boolgeeda_Iron_Formation
Hamersley Group,14341,634585.619159,7445062.16059964,672.,Boolgeeda_Iron_Formation
Hamersley Group,14341,634654.26935271,7444953.66178895,672.,Boolgeeda_Iron_Formation
Hamersley Group,14341,634735.68982098,7444852.17968041,672.,Boolgeeda_Iron_Formation
Hamersley Group,14341,634828.68986794,7444761.69049756,576.,Boolgeeda_Iron_Formation
Hamersley Group,14341,634932.92073174,7444686.70025394,576.,Boolgeeda_Iron_Formation
Hamersley Group,14341,635051.06202765,7444627.69809396,576.,Boolgeeda_Iron_Formation
Hamersley Group,14341,635425.05828664,7444486.24033083,576.,Boolgeeda_Iron_Formation
Hamersley Group,14341,635539.07918513,7444421.25186852,590.,Boolgeeda_Iron_Formation
Hamersley Group,14341,635609.75959684,7444363.75971265,590.,Boolgeeda_Iron_Formation
Hamersley Group,14341,635702.10687557,7444259.77160482,590.,Boolgeeda_Iron_Formation
Hamersley Group,14341,635776.4388996,7444140.77699409,590.,Boolgeeda_Iron_Formation
Hamersley Group,14341,635829.75966036,7444011.29075369,711.,Boolgeeda_Iron_Formation
Hamersley Group,14341,635858.84935803,7443876.79058408,711.,Boolgeeda_Iron_Formation
Hamersley Group,14341,635881.02198484,7443650.29790017,711.,Boolgeeda_Iron_Formation
Hamersley Group,14341,635904.66145186,7443517.30030369,711.,Boolgeeda_Iron_Formation
Hamersley Group,14341,635935.21888008,7443430.81100409,628.,Boolgeeda_Iron_Formation
Hamersley Group,14341,635980.59890751,7443348.32133359,628.,Boolgeeda_Iron_Formation
Hamersley Group,14341,636038.54138739,7443273.33189293,628.,Boolgeeda_Iron_Formation
Hamersley Group,14341,636107.28018324,7443209.33104019,628.,Boolgeeda_Iron_Formation
Hamersley Group,14341,636179.32919264,7443160.83902895,580.,Boolgeeda_Iron_Formation
Hamersley Group,14341,636411.44907077,7443041.85766415,580.,Boolgeeda_Iron_Formation
Hamersley Group,14341,636518.01138569,7442968.37148958,580.,Boolgeeda_Iron_Formation
Hamersley Group,14341,636713.44017887,7442792.3914558,580.,Boolgeeda_Iron_Formation
Hamersley Group,14341,636993.81863619,7442576.40109409,593.,Boolgeeda_Iron_Formation
Hamersley Group,14341,637092.24181465,7442489.41764669,593.,Boolgeeda_Iron_Formation
Hamersley Group,14341,637182.00196713,7442386.42923616,593.,Boolgeeda_Iron_Formation
Hamersley Group,14341,637259.5593999,7442272.92772628,593.,Boolgeeda_Iron_Formation
Hamersley Group,14341,637325.61177781,7442150.44186095,593.,Boolgeeda_Iron_Formation
Hamersley Group,14341,637380.10911298,7442022.44060495,665.,Boolgeeda_Iron_Formation
Hamersley Group,14341,637422.17076106,7441889.94827655,665.,Boolgeeda_Iron_Formation
Hamersley Group,14341,637450.84942359,7441753.46049327,665.,Boolgeeda_Iron_Formation
Hamersley Group,14341,637469.38958002,7441568.4605448,665.,Boolgeeda_Iron_Formation
Hamersley Group,14341,637467.80053794,7441207.4595593,624.,Boolgeeda_Iron_Formation
Hamersley Group,14341,637485.60909379,7441074.97157046,624.,Boolgeeda_Iron_Formation
Hamersley Group,14341,637525.66121656,7440944.96797182,624.,Boolgeeda_Iron_Formation
Hamersley Group,14341,637584.65853003,7440822.46887897,624.,Boolgeeda_Iron_Formation
Hamersley Group,14341,637661.65141684,7440706.97875275,548.,Boolgeeda_Iron_Formation
Hamersley Group,14341,637752.14067709,7440601.48950706,548.,Boolgeeda_Iron_Formation
Hamersley Group,14341,637853.29084547,7440505.49091695,548.,Boolgeeda_Iron_Formation
Hamersley Group,14341,637962.65053566,7440419.48800057,548.,Boolgeeda_Iron_Formation
Hamersley Group,14341,638117.06939607,7440321.99888754,548.,Boolgeeda_Iron_Formation
Hamersley Group,14341,638278.46022381,7440242.02080728,621.,Boolgeeda_Iron_Formation
Hamersley Group,14341,638530.5117331,7440142.52137907,621.,Boolgeeda_Iron_Formation
Hamersley Group,14341,639447.3392303,7439850.50079781,618.,Boolgeeda_Iron_Formation
Hamersley Group,14341,639794.4015966,7439722.4892349,560.,Boolgeeda_Iron_Formation
Hamersley Group,14341,640047.16175749,7439609.99202456,560.,Boolgeeda_Iron_Formation
Hamersley Group,14341,640293.81052542,7439476.97799713,583.,Boolgeeda_Iron_Formation
Hamersley Group,14341,640894.39868849,7439110.46819291,565.,Boolgeeda_Iron_Formation
Hamersley Group,14341,641179.93050707,7438949.47044853,565.,Boolgeeda_Iron_Formation
Hamersley Group,14341,641429.81162779,7438831.94809892,565.,Boolgeeda_Iron_Formation
Hamersley Group,14341,642154.09089649,7438538.44144907,589.,Boolgeeda_Iron_Formation
Hamersley Group,14341,643005.57974105,7438171.91792563,589.,Boolgeeda_Iron_Formation
Hamersley Group,14341,643310.44141889,7438051.41085046,598.,Boolgeeda_Iron_Formation
Hamersley Group,14341,643532.66096927,7437980.90992656,605.,Boolgeeda_Iron_Formation
Hamersley Group,14341,643760.41082884,7437929.91031613,605.,Boolgeeda_Iron_Formation
Hamersley Group,14341,608267.12069829,7422996.59903651,426.,Boolgeeda_Iron_Formation
Hamersley Group,14341,607398.81067562,7422244.59024652,426.,Boolgeeda_Iron_Formation
Hamersley Group,14341,606868.48054479,7422399.10000034,426.,Boolgeeda_Iron_Formation
Hamersley Group,14341,605767.11884358,7422976.15279806,429.,Boolgeeda_Iron_Formation
Hamersley Group,14341,605101.30971741,7423395.18995974,436.,Boolgeeda_Iron_Formation
Hamersley Group,14341,605284.88123726,7424145.21989851,446.,Boolgeeda_Iron_Formation
Hamersley Group,14341,603384.25040334,7424462.27939904,524.,Boolgeeda_Iron_Formation
Hamersley Group,14341,602270.74191949,7424872.67466562,523.,Boolgeeda_Iron_Formation
Hamersley Group,14341,601879.54822656,7425016.82762371,507.,Boolgeeda_Iron_Formation
Hamersley Group,14341,600533.36062356,7426046.3580206,518.,Boolgeeda_Iron_Formation
Hamersley Group,14341,599147.51952124,7427154.87944282,548.,Boolgeeda_Iron_Formation
Hamersley Group,14341,597546.3488693,7428034.39987217,509.,Boolgeeda_Iron_Formation
Hamersley Group,14341,598209.08980327,7428211.92152139,548.,Boolgeeda_Iron_Formation
Hamersley Group,14341,597603.43096431,7428817.94170109,533.,Boolgeeda_Iron_Formation
Hamersley Group,14341,596494.77846151,7429491.4298328,527.,Boolgeeda_Iron_Formation
Hamersley Group,14341,595346.530545,7430560.40841422,539.,Boolgeeda_Iron_Formation
Hamersley Group,14341,594317.02961778,7431470.90017583,531.,Boolgeeda_Iron_Formation
Hamersley Group,14341,593208.31986359,7432896.38104789,536.,Boolgeeda_Iron_Formation
Hamersley Group,14341,592693.57972026,7434242.88786723,542.,Boolgeeda_Iron_Formation
Hamersley Group,14341,591782.89948749,7435747.39014182,567.,Boolgeeda_Iron_Formation
Hamersley Group,14341,591642.75134973,7435899.90060184,567.,Boolgeeda_Iron_Formation
Hamersley Group,14341,591583.01911332,7435990.40177675,567.,Boolgeeda_Iron_Formation
Hamersley Group,14341,591541.39085338,7436081.39050791,553.,Boolgeeda_Iron_Formation
Hamersley Group,14341,591526.51052635,7436167.40261613,553.,Boolgeeda_Iron_Formation
Hamersley Group,14341,591547.19992734,7436241.40014821,553.,Boolgeeda_Iron_Formation
Hamersley Group,14341,591596.26119949,7436291.40859434,553.,Boolgeeda_Iron_Formation
Hamersley Group,14341,591666.02087989,7436329.91038997,553.,Boolgeeda_Iron_Formation
Hamersley Group,14341,591848.75868448,7436390.42178794,553.,Boolgeeda_Iron_Formation
Hamersley Group,14341,592050.38886209,7436423.91795142,544.,Boolgeeda_Iron_Formation
Hamersley Group,14341,592345.07145089,7436423.41861746,544.,Boolgeeda_Iron_Formation
Hamersley Group,14341,592718.63876685,7436369.44094738,541.,Boolgeeda_Iron_Formation
Hamersley Group,14341,593531.06932537,7436201.95967254,568.,Boolgeeda_Iron_Formation
Hamersley Group,14341,594019.88799781,7436140.47159542,552.,Boolgeeda_Iron_Formation
Hamersley Group,14341,595197.57935442,7436042.99784264,532.,Boolgeeda_Iron_Formation
Hamersley Group,14341,596157.06098036,7435889.74226158,522.,Boolgeeda_Iron_Formation
Hamersley Group,14341,596762.14154562,7435793.06063999,554.,Boolgeeda_Iron_Formation
Hamersley Group,14341,597440.95045336,7435735.58156719,525.,Boolgeeda_Iron_Formation
Hamersley Group,14341,598220.2107475,7435718.09946612,521.,Boolgeeda_Iron_Formation
Hamersley Group,14341,598971.53167055,7435744.12974898,519.,Boolgeeda_Iron_Formation
Hamersley Group,14341,599601.79145597,7435805.14011506,526.,Boolgeeda_Iron_Formation
Hamersley Group,14341,600167.76003965,7435900.64933167,526.,Boolgeeda_Iron_Formation
Hamersley Group,14341,600726.83993344,7436031.66008726,512.,Boolgeeda_Iron_Formation
Hamersley Group,14341,601282.98148403,7436201.16929789,521.,Boolgeeda_Iron_Formation
Hamersley Group,14341,601921.72013396,7436442.68257168,528.,Boolgeeda_Iron_Formation
Hamersley Group,14341,602351.7382535,7436637.75974625,523.,Boolgeeda_Iron_Formation
Hamersley Group,14341,602351.75803411,7436640.6391933,523.,Boolgeeda_Iron_Formation
Hamersley Group,14341,603533.6693979,7437184.61074626,542.,Boolgeeda_Iron_Formation
Hamersley Group,14341,603991.83889168,7437361.59909656,542.,Boolgeeda_Iron_Formation
Hamersley Group,14341,604527.73163352,7437515.08085988,534.,Boolgeeda_Iron_Formation
Hamersley Group,14341,605148.77802853,7437681.55763049,530.,Boolgeeda_Iron_Formation
Hamersley Group,14341,605504.40983933,7437810.07004865,530.,Boolgeeda_Iron_Formation
Hamersley Group,14341,606027.05044674,7438049.55866623,520.,Boolgeeda_Iron_Formation
Hamersley Group,14341,607230.02963474,7438665.04759524,539.,Boolgeeda_Iron_Formation
Hamersley Group,14341,607958.44965733,7438982.56989614,504.,Boolgeeda_Iron_Formation
Hamersley Group,14341,608976.28989673,7439369.11730536,525.,Boolgeeda_Iron_Formation
Hamersley Group,14341,611258.67144907,7440151.69935162,469.,Boolgeeda_Iron_Formation
Hamersley Group,14341,611891.45839025,7440407.20007917,501.,Boolgeeda_Iron_Formation
Hamersley Group,14341,612756.52057349,7440820.69240829,507.,Boolgeeda_Iron_Formation
Hamersley Group,14341,613108.94940263,7440954.67891623,507.,Boolgeeda_Iron_Formation
Hamersley Group,14341,613382.93877117,7441021.67826697,525.,Boolgeeda_Iron_Formation
Hamersley Group,14341,613762.99911679,7441064.68279095,525.,Boolgeeda_Iron_Formation
Hamersley Group,14341,614436.49181509,7441112.19967502,522.,Boolgeeda_Iron_Formation
Hamersley Group,14341,614718.25043014,7441161.69227351,533.,Boolgeeda_Iron_Formation
Hamersley Group,14341,614991.18882958,7441247.69038812,533.,Boolgeeda_Iron_Formation
Hamersley Group,14341,615521.96013365,7441481.69262509,533.,Boolgeeda_Iron_Formation
Hamersley Group,14341,617112.93994507,7442258.23124763,537.,Boolgeeda_Iron_Formation
Hamersley Group,14341,617984.56122068,7442712.26128188,530.,Boolgeeda_Iron_Formation
Hamersley Group,14341,618487.12019881,7443015.72995859,539.,Boolgeeda_Iron_Formation
Hamersley Group,14341,618798.62056629,7443242.72924011,539.,Boolgeeda_Iron_Formation
Hamersley Group,14341,619713.45039776,7444041.19178318,576.,Boolgeeda_Iron_Formation
Hamersley Group,14341,620556.50954438,7444707.65988946,552.,Boolgeeda_Iron_Formation
Hamersley Group,14341,621038.19062139,7445140.64026403,579.,Boolgeeda_Iron_Formation
Hamersley Group,14341,621269.13204169,7445299.13070321,579.,Boolgeeda_Iron_Formation
Hamersley Group,14341,621447.67982847,7445380.10939449,561.,Boolgeeda_Iron_Formation
Hamersley Group,14341,621622.14119418,7445421.62203145,561.,Boolgeeda_Iron_Formation
Hamersley Group,14341,621782.43835342,7445422.60075677,561.,Boolgeeda_Iron_Formation
Hamersley Group,14341,621930.68127917,7445381.59951644,561.,Boolgeeda_Iron_Formation
Hamersley Group,14341,622137.70833229,7445288.10003484,557.,Boolgeeda_Iron_Formation
Hamersley Group,14341,622294.41002031,7445254.5908397,557.,Boolgeeda_Iron_Formation
Hamersley Group,14341,622538.94813331,7445252.57983535,557.,Boolgeeda_Iron_Formation
Hamersley Group,14341,622693.22857502,7445288.08021902,557.,Boolgeeda_Iron_Formation
Hamersley Group,14341,622836.35977399,7445370.5611824,560.,Boolgeeda_Iron_Formation
Hamersley Group,14341,623238.47153163,7445735.53892966,562.,Boolgeeda_Iron_Formation
Hamersley Group,14341,623552.99122994,7445964.01839959,565.,Boolgeeda_Iron_Formation
Hamersley Group,14341,624201.55991635,7446382.96034091,564.,Boolgeeda_Iron_Formation
Hamersley Group,14341,624506.67948372,7446616.44981239,564.,Boolgeeda_Iron_Formation
Hamersley Group,14341,624860.79891818,7446944.92071322,571.,Boolgeeda_Iron_Formation
Hamersley Group,14341,625184.59946551,7447305.89992278,571.,Boolgeeda_Iron_Formation
Hamersley Group,14341,625418.17020574,7447614.89041809,587.,Boolgeeda_Iron_Formation
Hamersley Group,14341,625623.08932358,7447941.39160449,587.,Boolgeeda_Iron_Formation
Hamersley Group,14341,625782.46889442,7448263.86899964,599.,Boolgeeda_Iron_Formation
Hamersley Group,14341,625936.88826737,7448674.87066389,599.,Boolgeeda_Iron_Formation
Hamersley Group,14341,626030.3502924,7448832.3699671,596.,Boolgeeda_Iron_Formation
Hamersley Group,14341,626186.40010009,7449058.36979629,596.,Boolgeeda_Iron_Formation
Hamersley Group,14341,626356.60926027,7449271.34972665,596.,Boolgeeda_Iron_Formation
Hamersley Group,14341,626482.47159695,7449402.85154049,596.,Boolgeeda_Iron_Formation
Hamersley Group,14341,626582.47909703,7449487.85138673,608.,Boolgeeda_Iron_Formation
Hamersley Group,14341,626689.18046079,7449555.8490064,608.,Boolgeeda_Iron_Formation
Hamersley Group,14341,626765.18027528,7449587.83888199,592.,Boolgeeda_Iron_Formation
Hamersley Group,14341,626844.66765461,7449605.32979379,592.,Boolgeeda_Iron_Formation
Hamersley Group,14341,627092.48064672,7449619.30903706,592.,Boolgeeda_Iron_Formation
Hamersley Group,14341,627175.35867708,7449636.31903157,592.,Boolgeeda_Iron_Formation
Hamersley Group,14341,627405.61927896,7449707.79111947,592.,Boolgeeda_Iron_Formation
Hamersley Group,14341,627646.75038278,7449812.27982397,587.,Boolgeeda_Iron_Formation
Hamersley Group,14341,627728.70040259,7449832.26821345,587.,Boolgeeda_Iron_Formation
Hamersley Group,14341,628103.33201964,7449858.24989862,587.,Boolgeeda_Iron_Formation
Hamersley Group,14341,628182.3398753,7449845.24885565,587.,Boolgeeda_Iron_Formation
Hamersley Group,14341,628220.62221379,7449830.74055094,587.,Boolgeeda_Iron_Formation
Hamersley Group,14341,628292.55062315,7449788.23945565,587.,Boolgeeda_Iron_Formation
Hamersley Group,14341,628357.98894416,7449732.24014343,587.,Boolgeeda_Iron_Formation
Hamersley Group,14341,628443.18095729,7449635.23138551,587.,Boolgeeda_Iron_Formation
Hamersley Group,14341,628513.16994326,7449529.22024494,587.,Boolgeeda_Iron_Formation
Hamersley Group,14341,628570.98055955,7449414.20922343,575.,Boolgeeda_Iron_Formation
Hamersley Group,14341,628716.99969915,7449022.69977006,575.,Boolgeeda_Iron_Formation
Hamersley Group,14341,628778.61170013,7448903.70836196,572.,Boolgeeda_Iron_Formation
Hamersley Group,14341,628902.05997443,7448714.191925,574.,Boolgeeda_Iron_Formation
Hamersley Group,14341,629029.49824673,7448543.69121681,574.,Boolgeeda_Iron_Formation
Hamersley Group,14341,629116.83749352,7448453.18931081,574.,Boolgeeda_Iron_Formation
Hamersley Group,14341,629185.75106575,7448399.18015864,574.,Boolgeeda_Iron_Formation
Hamersley Group,14341,629264.83049708,7448352.1707048,574.,Boolgeeda_Iron_Formation
Hamersley Group,14341,629392.71234029,7448297.1701051,574.,Boolgeeda_Iron_Formation
Hamersley Group,14341,629527.03251644,7448257.67180746,570.,Boolgeeda_Iron_Formation
Hamersley Group,14341,630425.14100865,7448095.65083634,585.,Boolgeeda_Iron_Formation
Hamersley Group,14341,630588.33042895,7448056.14064565,585.,Boolgeeda_Iron_Formation
Hamersley Group,14341,630875.31906011,7447946.64107844,575.,Boolgeeda_Iron_Formation
Hamersley Group,14341,631009.16097623,7447907.63187051,575.,Boolgeeda_Iron_Formation
Hamersley Group,14341,631429.84743417,7447819.60862916,575.,Boolgeeda_Iron_Formation
Hamersley Group,14341,631558.66827589,7447772.11210328,575.,Boolgeeda_Iron_Formation
Hamersley Group,14341,631637.04932979,7447727.10125142,575.,Boolgeeda_Iron_Formation
Hamersley Group,14341,631708.57801923,7447669.10860757,575.,Boolgeeda_Iron_Formation
Hamersley Group,14341,631945.5110988,7447439.11093333,632.,Boolgeeda_Iron_Formation
Hamersley Group,14341,632017.62940297,7447390.60977815,632.,Boolgeeda_Iron_Formation
Hamersley Group,14341,644270.745067956,7424237.610127159,540.,Boolgeeda_Iron_Formation
Hamersley Group,14341,643861.34886479,7424120.56978219,538.,Boolgeeda_Iron_Formation
Hamersley Group,14341,643235.05045745,7423930.02059031,542.,Boolgeeda_Iron_Formation
Hamersley Group,14341,643374.05946193,7423784.9610458,542.,Boolgeeda_Iron_Formation
Hamersley Group,14341,642817.31889389,7423569.14953065,542.,Boolgeeda_Iron_Formation
Hamersley Group,14341,642260.48053327,7423383.90068828,549.,Boolgeeda_Iron_Formation
Hamersley Group,14341,640319.93114287,7422777.4179758,570.,Boolgeeda_Iron_Formation
Hamersley Group,14341,639594.3606178,7422541.32938889,531.,Boolgeeda_Iron_Formation
Hamersley Group,14341,638936.26898831,7422288.67848091,543.,Boolgeeda_Iron_Formation
Hamersley Group,14341,638025.13765823,7422036.07078308,525.,Boolgeeda_Iron_Formation
Hamersley Group,14341,637063.22062747,7421613.97022004,521.,Boolgeeda_Iron_Formation
Hamersley Group,14341,636455.71934386,7421428.38804618,518.,Boolgeeda_Iron_Formation
Hamersley Group,14341,636185.71097624,7421377.3600973,518.,Boolgeeda_Iron_Formation
Hamersley Group,14341,635881.90874647,7421276.31265165,527.,Boolgeeda_Iron_Formation
Hamersley Group,14341,544595.7342103542,7509272.83168071,716.,Wittenoom_Formation
Hamersley Group,14341,544520.36022724,7508619.14910038,679.,Wittenoom_Formation
Hamersley Group,14341,544255.81956058,7507878.65057088,631.,Wittenoom_Formation
Hamersley Group,14341,543753.31114338,7507006.14853014,626.,Wittenoom_Formation
Hamersley Group,14341,543197.85999545,7506291.65104444,615.,Wittenoom_Formation
Hamersley Group,14341,542748.24172931,7505604.14936475,606.,Wittenoom_Formation
Hamersley Group,14341,542034.14929418,7504704.6514335,595.,Wittenoom_Formation
Hamersley Group,14341,541293.58912996,7504202.15055184,588.,Wittenoom_Formation
